Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
3,drone_0,9.8398,15.3927,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
3,drone_1,18.2346,0.7225,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
3,drone_2,11.6798,14.7184,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
3,drone_3,9.1239,13.8641,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
3,drone_4,14.1451,17.3657,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
3,drone_5,5.9424,5.1782,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
3,drone_6,-100.0000,-100.0000,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
3,drone_7,-100.0000,-100.0000,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
3,drone_8,11.4287,16.4506,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
3,drone_9,16.1992,12.5271,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
4,drone_0,9.9812,15.2513,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
4,drone_1,18.3760,0.5811,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
4,drone_2,11.8212,14.5770,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
4,drone_3,9.2653,13.7227,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
4,drone_4,14.2865,17.2242,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
4,drone_5,6.0838,5.0368,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
4,drone_8,-100.0000,-100.0000,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
4,drone_9,16.3407,12.3856,10.1208,16.7947,"9.206,3.639,2.030;14.765,14.404,0.799;4.425,17.159,2.144;10.502,4.845,0.661;11.755,19.220,0.335;16.013,18.300,0.455;19.588,9.587,0.268;19.039,15.288,1.286;6.874,4.008,1.121;11.301,7.162,0.259;17.556,7.152,0.416;18.657,11.639,0.299;6.973,8.072,1.360;2.281,2.154,0.793;17.155,6.099,0.492;6.057,4.313,0.876;4.919,2.325,0.473;5.968,1.559,0.249;11.627,13.590,0.658;19.606,0.468,0.396;2.861,2.319,0.744;5.558,1.790,0.486;13.176,4.546,0.237;11.414,10.730,0.969;5.401,9.061,0.374;6.451,5.093,0.468;0.819,4.538,0.478;1.987,19.576,0.276;18.891,1.350,0.627;1.244,16.528,0.451;15.946,1.334,1.046;3.567,12.215,1.387;13.696,13.833,1.180;17.013,4.478,1.320;8.520,11.365,0.756;5.271,4.548,0.364;3.102,13.516,0.236;9.575,8.983,1.308;17.030,5.526,0.907;12.641,8.389,0.314;13.413,3.926,0.629;3.319,16.381,0.919;5.746,14.166,1.794;14.382,15.831,0.890;1.148,11.515,2.169;1.413,5.103,0.345;16.161,15.245,1.298;6.161,12.915,2.417;2.619,19.035,1.334;12.628,13.578,1.076;4.058,6.326,0.217;9.438,7.619,1.156;0.472,1.602,0.753;19.442,15.022,0.847;5.013,1.276,0.324;19.214,6.331,0.372;5.154,8.842,0.714;19.050,2.721,0.652;17.462,17.744,1.023;2.097,2.945,0.382;10.862,9.541,0.862;5.486,14.570,2.114"
