Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
18,drone_3,3.972,7.330,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
18,drone_4,3.635,12.195,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
18,drone_5,7.766,8.238,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
18,drone_6,13.151,16.114,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
18,drone_7,5.909,6.116,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
18,drone_8,10.523,7.211,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
18,drone_9,14.715,15.268,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
19,drone_0,8.988,7.636,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
19,drone_1,8.980,6.793,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
19,drone_2,7.124,6.659,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
19,drone_3,4.156,7.252,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
19,drone_4,3.777,12.053,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
19,drone_5,7.962,8.199,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
19,drone_6,13.292,15.972,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
19,drone_7,6.051,5.976,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
19,drone_8,10.719,7.251,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
19,drone_9,14.757,15.073,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
20,drone_0,9.156,7.671,16.133,6.962,"13.865046846802338,3.5733137353686764,0.4382855037912787;13.106471343101674,3.1468381636683276,0.37453459841429987;2.6908258432722705,1.5448400895950112,0.28043306812123786;16.104060962279508,1.738253816570471,0.427513407872802;5.434517280789117,1.573865541965863,0.37778504981759387;3.834141522135248,5.64567092116878,0.49089206299895133;9.834026717188515,10.220689063747809,1.372658714458162;18.966363047310576,15.978895470322062,0.8775270981392617;9.84547598708995,15.464745304053857,0.7404637302816671;2.058241881635672,0.6245380697863536,0.23240916265917794;10.636973610129553,4.93420145291487,0.2593326388777748;13.45610899357174,11.47259400069059,0.4736289861474643;6.998885060908165,11.858492798332275,2.200283859255187;13.388840590478363,8.022746302704714,0.6681990595679557;3.4326453043762886,16.068627106323074,1.194477941132079;10.336679994695388,19.555982812418343,0.27438239683060517;10.2808636566639,2.687267445904368,2.480936722350576;14.075132466468606,13.881965809566202,0.32581011160727236;8.482167517771105,5.8041717603214895,0.4605619782500384;8.01548821466279,11.78799115014403,0.3790507564665211;10.437446894290364,3.0366835293385024,0.3317218202356672;16.553569279117333,14.927334176288735,1.3683007322444392;9.851812581249796,17.30302810013843,0.8695201021466423;11.389566274707155,3.7265646691081864,1.1660760525113596;15.437448869353645,2.848864938887878,0.28367197442585707;16.497182091051233,19.196040725555985,0.21954340433965117;12.573036947053406,13.737120636244132,1.7533419524238;0.7025768360314211,4.086986347341493,0.44081089316201866;2.3829649557496055,9.600097735475574,0.24388086671815218"
