Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,9.4650,15.8635,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
1,drone_1,7.6962,17.0646,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
1,drone_2,8.7492,14.9807,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
1,drone_3,9.0809,15.1724,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
1,drone_4,7.6825,15.5306,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
1,drone_5,8.9034,17.7938,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
1,drone_6,9.5682,16.8556,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
1,drone_7,7.0757,16.8230,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
1,drone_8,7.0851,15.7905,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
1,drone_9,8.3816,16.8381,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
2,drone_0,9.5855,15.7430,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
2,drone_1,7.8167,16.9441,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
2,drone_2,8.8798,14.8501,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
2,drone_3,9.2014,15.0519,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
2,drone_4,7.8131,15.4000,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
2,drone_5,9.0448,17.6524,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
2,drone_6,9.6987,16.7250,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
2,drone_7,7.2063,16.6924,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
2,drone_8,7.2157,15.6599,15.7808,15.7160,"11.140,6.749,0.482;10.548,5.620,0.470;14.472,9.380,1.129;6.363,6.920,0.755;4.827,13.359,0.240;1.704,10.267,0.751;5.489,11.209,0.426;8.707,2.710,2.406;2.893,0.691,0.282;11.672,13.202,1.278;1.702,3.742,1.142;18.061,5.774,0.439;10.101,13.610,0.397;5.959,14.928,0.778;7.553,11.544,1.349;5.071,12.937,0.369;4.658,19.218,0.958;13.982,10.785,1.352;8.786,5.112,0.331;9.190,12.026,0.763;10.797,2.330,2.078;16.307,8.521,2.101;4.230,13.378,0.303;11.274,8.303,0.411;5.197,19.440,0.959;2.121,2.700,1.167;1.876,4.321,1.208;0.884,11.225,0.857;19.591,15.082,0.216;14.577,2.037,0.386;2.295,3.305,1.105;17.352,10.979,0.852;7.627,1.182,1.091;0.947,10.319,0.320;4.874,15.142,0.257;7.037,6.435,1.832;9.658,8.316,0.224;6.127,9.524,1.097;19.534,11.852,0.700;13.566,16.617,0.352;11.532,8.443,2.426;19.727,15.529,0.220;13.956,2.562,0.242;4.385,5.366,0.989;16.573,1.321,0.797;13.621,1.329,1.298;1.306,10.060,0.739;5.634,10.372,0.373;18.747,6.880,0.606;1.301,15.865,0.470;15.016,6.909,0.439;10.633,6.211,0.313;7.817,6.456,1.377;10.347,19.734,0.205;18.187,11.012,1.329;2.674,11.219,1.190;12.470,4.630,1.739"
