Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
51,drone_1,12.8762,12.6006,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
51,drone_4,13.4146,13.3612,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
51,drone_9,9.6119,8.1958,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
52,drone_1,12.9162,12.7965,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
52,drone_4,-100.0000,-100.0000,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
52,drone_9,9.7732,8.3140,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
53,drone_1,12.9578,12.9921,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
53,drone_9,9.9265,8.4425,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
54,drone_1,13.0381,13.1753,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
54,drone_9,10.0594,8.5919,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
55,drone_1,13.1539,13.3384,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
55,drone_9,10.1777,8.7532,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
56,drone_1,13.2911,13.4839,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
56,drone_9,10.2857,8.9215,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
57,drone_1,13.4406,13.6167,17.0000,17.0000,"10.722,19.492,0.794;10.860,16.569,0.344;19.357,17.689,0.205;17.224,12.440,1.374;1.136,10.110,1.022;8.525,17.111,1.213;16.885,8.971,0.259;0.828,17.606,0.926;19.552,9.932,0.381;11.382,8.327,0.203;13.750,8.906,1.142;7.191,0.181,0.236;14.224,8.639,1.392;3.783,12.391,0.360;9.628,15.782,0.477;11.093,1.586,0.630;2.263,10.025,0.685;12.652,1.332,0.633;8.493,13.515,2.275;1.728,12.840,0.878;13.464,16.665,1.164;14.040,6.397,1.055;9.122,11.352,0.376;9.170,15.956,0.287;12.890,6.760,0.295;16.893,8.804,0.270;19.408,2.836,0.416;1.607,11.214,0.264;19.349,9.357,0.232;8.715,1.999,0.949;2.807,14.697,0.227;10.487,16.702,2.094;19.744,14.416,0.334;9.146,19.717,0.303;9.520,4.570,0.636;18.242,13.464,1.014;11.210,3.684,0.222;11.997,1.279,0.363;7.591,15.126,0.688;4.649,3.072,0.349;4.906,5.939,0.297;0.384,12.515,0.202;2.211,18.803,0.382;1.633,11.125,0.959;8.316,0.525,0.901;8.083,1.096,1.346;7.523,1.948,0.953;10.926,18.529,0.981;15.341,13.435,1.609;11.951,15.079,0.382;16.245,11.278,2.450;5.569,13.116,0.972;12.214,6.795,0.662;1.465,8.567,1.029;19.466,8.954,1.023;12.465,0.197,0.360;0.475,16.009,0.624;1.030,4.888,1.043;7.924,11.709,0.667;10.784,5.080,0.392;1.115,14.527,1.160;1.325,7.380,0.484;13.445,14.078,0.242;11.159,1.461,1.140;9.086,19.312,1.376;8.479,2.259,1.048;10.477,5.374,0.273;18.627,15.022,0.341;4.437,19.764,0.202;13.347,19.102,0.271;12.315,7.787,0.785;2.033,13.315,2.260;1.006,7.047,1.095;8.071,19.184,0.453;11.879,1.025,0.483"
