Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,1.984,7.788,16.394,3.532,"16.697592656907933,0.832580289371055,0.4023478252317827;11.79888815561405,8.547523412689058,0.8030000683441795;11.668496014708296,9.824488301637706,0.6962922012311777;7.104512725910362,11.725975246428682,2.109815447722993;3.7104560310205255,8.198888594637804,0.2578976465779306;2.024196576407589,10.143273019935162,0.9016632986119326;2.6950035614779564,8.885666435696415,0.41883209709539115;10.040377531439963,17.415954294017435,2.3880016469471252;8.12276608334953,4.2357664279086045,0.2190199555018507;14.571355459552194,6.936805873642521,1.3170320582628865;10.370899720521548,2.6444851737956694,0.9518692560650208;6.68519818281517,5.912341609293379,0.21329214858701;4.447789889958307,16.350089630641566,0.304231509293715;1.8947646219167993,5.57578054183667,1.2317337011503624;5.117102813333208,10.471564727353542,1.1632955947894854;6.012090277664376,17.527910749313648,0.3714401101325505;8.576829967702347,10.580996352859026,0.4027755700787297;6.532268368227889,9.451558499437994,0.48465567137620946;6.619095398809482,11.274575357857596,0.27198311187975127;12.508710019601462,2.2409687726181167,0.4649064933112525;10.833325033525497,5.681338276667725,0.23094675394191513;8.339842404748579,7.344323266536299,0.21808867329968307;3.997150017627034,5.327627108884381,0.686447730812772;8.349275553276925,9.265449771585539,1.3597774393374664;10.762752847782254,1.2106055262808304,0.20401252650627485;15.910838499798704,16.148809919650827,0.2018187343944141;10.122739934724235,9.18416153548818,0.8543185812903931;16.940406489617786,8.843108678292047,1.5170507588851456;12.057411397615786,10.20298696770367,0.29201740183129554;8.3508489557609,3.0220758739024554,1.5696800693258115"
0,drone_1,9.503,6.679,16.394,3.532,"16.697592656907933,0.832580289371055,0.4023478252317827;11.79888815561405,8.547523412689058,0.8030000683441795;11.668496014708296,9.824488301637706,0.6962922012311777;7.104512725910362,11.725975246428682,2.109815447722993;3.7104560310205255,8.198888594637804,0.2578976465779306;2.024196576407589,10.143273019935162,0.9016632986119326;2.6950035614779564,8.885666435696415,0.41883209709539115;10.040377531439963,17.415954294017435,2.3880016469471252;8.12276608334953,4.2357664279086045,0.2190199555018507;14.571355459552194,6.936805873642521,1.3170320582628865;10.370899720521548,2.6444851737956694,0.9518692560650208;6.68519818281517,5.912341609293379,0.21329214858701;4.447789889958307,16.350089630641566,0.304231509293715;1.8947646219167993,5.57578054183667,1.2317337011503624;5.117102813333208,10.471564727353542,1.1632955947894854;6.012090277664376,17.527910749313648,0.3714401101325505;8.576829967702347,10.580996352859026,0.4027755700787297;6.532268368227889,9.451558499437994,0.48465567137620946;6.619095398809482,11.274575357857596,0.27198311187975127;12.508710019601462,2.2409687726181167,0.4649064933112525;10.833325033525497,5.681338276667725,0.23094675394191513;8.339842404748579,7.344323266536299,0.21808867329968307;3.997150017627034,5.327627108884381,0.686447730812772;8.349275553276925,9.265449771585539,1.3597774393374664;10.762752847782254,1.2106055262808304,0.20401252650627485;15.910838499798704,16.148809919650827,0.2018187343944141;10.122739934724235,9.18416153548818,0.8543185812903931;16.940406489617786,8.843108678292047,1.5170507588851456;12.057411397615786,10.20298696770367,0.29201740183129554;8.3508489557609,3.0220758739024554,1.5696800693258115"
0,drone_2,2.377,12.878,16.394,3.532,"16.697592656907933,0.832580289371055,0.4023478252317827;11.79888815561405,8.547523412689058,0.8030000683441795;11.668496014708296,9.824488301637706,0.6962922012311777;7.104512725910362,11.725975246428682,2.109815447722993;3.7104560310205255,8.198888594637804,0.2578976465779306;2.024196576407589,10.143273019935162,0.9016632986119326;2.6950035614779564,8.885666435696415,0.41883209709539115;10.040377531439963,17.415954294017435,2.3880016469471252;8.12276608334953,4.2357664279086045,0.2190199555018507;14.571355459552194,6.936805873642521,1.3170320582628865;10.370899720521548,2.6444851737956694,0.9518692560650208;6.68519818281517,5.912341609293379,0.21329214858701;4.447789889958307,16.350089630641566,0.304231509293715;1.8947646219167993,5.57578054183667,1.2317337011503624;5.117102813333208,10.471564727353542,1.1632955947894854;6.012090277664376,17.527910749313648,0.3714401101325505;8.576829967702347,10.580996352859026,0.4027755700787297;6.532268368227889,9.451558499437994,0.48465567137620946;6.619095398809482,11.274575357857596,0.27198311187975127;12.508710019601462,2.2409687726181167,0.4649064933112525;10.833325033525497,5.681338276667725,0.23094675394191513;8.339842404748579,7.344323266536299,0.21808867329968307;3.997150017627034,5.327627108884381,0.686447730812772;8.349275553276925,9.265449771585539,1.3597774393374664;10.762752847782254,1.2106055262808304,0.20401252650627485;15.910838499798704,16.148809919650827,0.2018187343944141;10.122739934724235,9.18416153548818,0.8543185812903931;16.940406489617786,8.843108678292047,1.5170507588851456;12.057411397615786,10.20298696770367,0.29201740183129554;8.3508489557609,3.0220758739024554,1.5696800693258115"
0,drone_3,11.484,14.026,16.394,3.532,"16.697592656907933,0.832580289371055,0.4023478252317827;11.79888815561405,8.547523412689058,0.8030000683441795;11.668496014708296,9.824488301637706,0.6962922012311777;7.104512725910362,11.725975246428682,2.109815447722993;3.7104560310205255,8.198888594637804,0.2578976465779306;2.024196576407589,10.143273019935162,0.9016632986119326;2.6950035614779564,8.885666435696415,0.41883209709539115;10.040377531439963,17.415954294017435,2.3880016469471252;8.12276608334953,4.2357664279086045,0.2190199555018507;14.571355459552194,6.936805873642521,1.3170320582628865;10.370899720521548,2.6444851737956694,0.9518692560650208;6.68519818281517,5.912341609293379,0.21329214858701;4.447789889958307,16.350089630641566,0.304231509293715;1.8947646219167993,5.57578054183667,1.2317337011503624;5.117102813333208,10.471564727353542,1.1632955947894854;6.012090277664376,17.527910749313648,0.3714401101325505;8.576829967702347,10.580996352859026,0.4027755700787297;6.532268368227889,9.451558499437994,0.48465567137620946;6.619095398809482,11.274575357857596,0.27198311187975127;12.508710019601462,2.2409687726181167,0.4649064933112525;10.833325033525497,5.681338276667725,0.23094675394191513;8.339842404748579,7.344323266536299,0.21808867329968307;3.997150017627034,5.327627108884381,0.686447730812772;8.349275553276925,9.265449771585539,1.3597774393374664;10.762752847782254,1.2106055262808304,0.20401252650627485;15.910838499798704,16.148809919650827,0.2018187343944141;10.122739934724235,9.18416153548818,0.8543185812903931;16.940406489617786,8.843108678292047,1.5170507588851456;12.057411397615786,10.20298696770367,0.29201740183129554;8.3508489557609,3.0220758739024554,1.5696800693258115"
0,drone_4,10.841,12.603,16.394,3.532,"16.697592656907933,0.832580289371055,0.4023478252317827;11.79888815561405,8.547523412689058,0.8030000683441795;11.668496014708296,9.824488301637706,0.6962922012311777;7.104512725910362,11.725975246428682,2.109815447722993;3.7104560310205255,8.198888594637804,0.2578976465779306;2.024196576407589,10.143273019935162,0.9016632986119326;2.6950035614779564,8.885666435696415,0.41883209709539115;10.040377531439963,17.415954294017435,2.3880016469471252;8.12276608334953,4.2357664279086045,0.2190199555018507;14.571355459552194,6.936805873642521,1.3170320582628865;10.370899720521548,2.6444851737956694,0.9518692560650208;6.68519818281517,5.912341609293379,0.21329214858701;4.447789889958307,16.350089630641566,0.304231509293715;1.8947646219167993,5.57578054183667,1.2317337011503624;5.117102813333208,10.471564727353542,1.1632955947894854;6.012090277664376,17.527910749313648,0.3714401101325505;8.576829967702347,10.580996352859026,0.4027755700787297;6.532268368227889,9.451558499437994,0.48465567137620946;6.619095398809482,11.274575357857596,0.27198311187975127;12.508710019601462,2.2409687726181167,0.4649064933112525;10.833325033525497,5.681338276667725,0.23094675394191513;8.339842404748579,7.344323266536299,0.21808867329968307;3.997150017627034,5.327627108884381,0.686447730812772;8.349275553276925,9.265449771585539,1.3597774393374664;10.762752847782254,1.2106055262808304,0.20401252650627485;15.910838499798704,16.148809919650827,0.2018187343944141;10.122739934724235,9.18416153548818,0.8543185812903931;16.940406489617786,8.843108678292047,1.5170507588851456;12.057411397615786,10.20298696770367,0.29201740183129554;8.3508489557609,3.0220758739024554,1.5696800693258115"
0,drone_5,3.315,1.292,16.394,3.532,"16.697592656907933,0.832580289371055,0.4023478252317827;11.79888815561405,8.547523412689058,0.8030000683441795;11.668496014708296,9.824488301637706,0.6962922012311777;7.104512725910362,11.725975246428682,2.109815447722993;3.7104560310205255,8.198888594637804,0.2578976465779306;2.024196576407589,10.143273019935162,0.9016632986119326;2.6950035614779564,8.885666435696415,0.41883209709539115;10.040377531439963,17.415954294017435,2.3880016469471252;8.12276608334953,4.2357664279086045,0.2190199555018507;14.571355459552194,6.936805873642521,1.3170320582628865;10.370899720521548,2.6444851737956694,0.9518692560650208;6.68519818281517,5.912341609293379,0.21329214858701;4.447789889958307,16.350089630641566,0.304231509293715;1.8947646219167993,5.57578054183667,1.2317337011503624;5.117102813333208,10.471564727353542,1.1632955947894854;6.012090277664376,17.527910749313648,0.3714401101325505;8.576829967702347,10.580996352859026,0.4027755700787297;6.532268368227889,9.451558499437994,0.48465567137620946;6.619095398809482,11.274575357857596,0.27198311187975127;12.508710019601462,2.2409687726181167,0.4649064933112525;10.833325033525497,5.681338276667725,0.23094675394191513;8.339842404748579,7.344323266536299,0.21808867329968307;3.997150017627034,5.327627108884381,0.686447730812772;8.349275553276925,9.265449771585539,1.3597774393374664;10.762752847782254,1.2106055262808304,0.20401252650627485;15.910838499798704,16.148809919650827,0.2018187343944141;10.122739934724235,9.18416153548818,0.8543185812903931;16.940406489617786,8.843108678292047,1.5170507588851456;12.057411397615786,10.20298696770367,0.29201740183129554;8.3508489557609,3.0220758739024554,1.5696800693258115"
0,drone_6,8.604,4.932,16.394,3.532,"16.697592656907933,0.832580289371055,0.4023478252317827;11.79888815561405,8.547523412689058,0.8030000683441795;11.668496014708296,9.824488301637706,0.6962922012311777;7.104512725910362,11.725975246428682,2.109815447722993;3.7104560310205255,8.198888594637804,0.2578976465779306;2.024196576407589,10.143273019935162,0.9016632986119326;2.6950035614779564,8.885666435696415,0.41883209709539115;10.040377531439963,17.415954294017435,2.3880016469471252;8.12276608334953,4.2357664279086045,0.2190199555018507;14.571355459552194,6.936805873642521,1.3170320582628865;10.370899720521548,2.6444851737956694,0.9518692560650208;6.68519818281517,5.912341609293379,0.21329214858701;4.447789889958307,16.350089630641566,0.304231509293715;1.8947646219167993,5.57578054183667,1.2317337011503624;5.117102813333208,10.471564727353542,1.1632955947894854;6.012090277664376,17.527910749313648,0.3714401101325505;8.576829967702347,10.580996352859026,0.4027755700787297;6.532268368227889,9.451558499437994,0.48465567137620946;6.619095398809482,11.274575357857596,0.27198311187975127;12.508710019601462,2.2409687726181167,0.4649064933112525;10.833325033525497,5.681338276667725,0.23094675394191513;8.339842404748579,7.344323266536299,0.21808867329968307;3.997150017627034,5.327627108884381,0.686447730812772;8.349275553276925,9.265449771585539,1.3597774393374664;10.762752847782254,1.2106055262808304,0.20401252650627485;15.910838499798704,16.148809919650827,0.2018187343944141;10.122739934724235,9.18416153548818,0.8543185812903931;16.940406489617786,8.843108678292047,1.5170507588851456;12.057411397615786,10.20298696770367,0.29201740183129554;8.3508489557609,3.0220758739024554,1.5696800693258115"
0,drone_7,15.936,13.694,16.394,3.532,"16.697592656907933,0.832580289371055,0.4023478252317827;11.79888815561405,8.547523412689058,0.8030000683441795;11.668496014708296,9.824488301637706,0.6962922012311777;7.104512725910362,11.725975246428682,2.109815447722993;3.7104560310205255,8.198888594637804,0.2578976465779306;2.024196576407589,10.143273019935162,0.9016632986119326;2.6950035614779564,8.885666435696415,0.41883209709539115;10.040377531439963,17.415954294017435,2.3880016469471252;8.12276608334953,4.2357664279086045,0.2190199555018507;14.571355459552194,6.936805873642521,1.3170320582628865;10.370899720521548,2.6444851737956694,0.9518692560650208;6.68519818281517,5.912341609293379,0.21329214858701;4.447789889958307,16.350089630641566,0.304231509293715;1.8947646219167993,5.57578054183667,1.2317337011503624;5.117102813333208,10.471564727353542,1.1632955947894854;6.012090277664376,17.527910749313648,0.3714401101325505;8.576829967702347,10.580996352859026,0.4027755700787297;6.532268368227889,9.451558499437994,0.48465567137620946;6.619095398809482,11.274575357857596,0.27198311187975127;12.508710019601462,2.2409687726181167,0.4649064933112525;10.833325033525497,5.681338276667725,0.23094675394191513;8.339842404748579,7.344323266536299,0.21808867329968307;3.997150017627034,5.327627108884381,0.686447730812772;8.349275553276925,9.265449771585539,1.3597774393374664;10.762752847782254,1.2106055262808304,0.20401252650627485;15.910838499798704,16.148809919650827,0.2018187343944141;10.122739934724235,9.18416153548818,0.8543185812903931;16.940406489617786,8.843108678292047,1.5170507588851456;12.057411397615786,10.20298696770367,0.29201740183129554;8.3508489557609,3.0220758739024554,1.5696800693258115"
0,drone_8,3.327,3.896,16.394,3.532,"16.697592656907933,0.832580289371055,0.4023478252317827;11.79888815561405,8.547523412689058,0.8030000683441795;11.668496014708296,9.824488301637706,0.6962922012311777;7.104512725910362,11.725975246428682,2.109815447722993;3.7104560310205255,8.198888594637804,0.2578976465779306;2.024196576407589,10.143273019935162,0.9016632986119326;2.6950035614779564,8.885666435696415,0.41883209709539115;10.040377531439963,17.415954294017435,2.3880016469471252;8.12276608334953,4.2357664279086045,0.2190199555018507;14.571355459552194,6.936805873642521,1.3170320582628865;10.370899720521548,2.6444851737956694,0.9518692560650208;6.68519818281517,5.912341609293379,0.21329214858701;4.447789889958307,16.350089630641566,0.304231509293715;1.8947646219167993,5.57578054183667,1.2317337011503624;5.117102813333208,10.471564727353542,1.1632955947894854;6.012090277664376,17.527910749313648,0.3714401101325505;8.576829967702347,10.580996352859026,0.4027755700787297;6.532268368227889,9.451558499437994,0.48465567137620946;6.619095398809482,11.274575357857596,0.27198311187975127;12.508710019601462,2.2409687726181167,0.4649064933112525;10.833325033525497,5.681338276667725,0.23094675394191513;8.339842404748579,7.344323266536299,0.21808867329968307;3.997150017627034,5.327627108884381,0.686447730812772;8.349275553276925,9.265449771585539,1.3597774393374664;10.762752847782254,1.2106055262808304,0.20401252650627485;15.910838499798704,16.148809919650827,0.2018187343944141;10.122739934724235,9.18416153548818,0.8543185812903931;16.940406489617786,8.843108678292047,1.5170507588851456;12.057411397615786,10.20298696770367,0.29201740183129554;8.3508489557609,3.0220758739024554,1.5696800693258115"
0,drone_9,17.672,18.610,16.394,3.532,"16.697592656907933,0.832580289371055,0.4023478252317827;11.79888815561405,8.547523412689058,0.8030000683441795;11.668496014708296,9.824488301637706,0.6962922012311777;7.104512725910362,11.725975246428682,2.109815447722993;3.7104560310205255,8.198888594637804,0.2578976465779306;2.024196576407589,10.143273019935162,0.9016632986119326;2.6950035614779564,8.885666435696415,0.41883209709539115;10.040377531439963,17.415954294017435,2.3880016469471252;8.12276608334953,4.2357664279086045,0.2190199555018507;14.571355459552194,6.936805873642521,1.3170320582628865;10.370899720521548,2.6444851737956694,0.9518692560650208;6.68519818281517,5.912341609293379,0.21329214858701;4.447789889958307,16.350089630641566,0.304231509293715;1.8947646219167993,5.57578054183667,1.2317337011503624;5.117102813333208,10.471564727353542,1.1632955947894854;6.012090277664376,17.527910749313648,0.3714401101325505;8.576829967702347,10.580996352859026,0.4027755700787297;6.532268368227889,9.451558499437994,0.48465567137620946;6.619095398809482,11.274575357857596,0.27198311187975127;12.508710019601462,2.2409687726181167,0.4649064933112525;10.833325033525497,5.681338276667725,0.23094675394191513;8.339842404748579,7.344323266536299,0.21808867329968307;3.997150017627034,5.327627108884381,0.686447730812772;8.349275553276925,9.265449771585539,1.3597774393374664;10.762752847782254,1.2106055262808304,0.20401252650627485;15.910838499798704,16.148809919650827,0.2018187343944141;10.122739934724235,9.18416153548818,0.8543185812903931;16.940406489617786,8.843108678292047,1.5170507588851456;12.057411397615786,10.20298696770367,0.29201740183129554;8.3508489557609,3.0220758739024554,1.5696800693258115"
