Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
7,drone_2,15.807,5.137,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
7,drone_3,17.573,10.860,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
7,drone_4,12.560,4.966,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
7,drone_5,17.302,9.466,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
7,drone_6,16.217,12.956,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
7,drone_7,2.425,9.395,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
7,drone_8,16.646,2.178,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
7,drone_9,17.957,8.685,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
8,drone_0,2.769,3.269,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
8,drone_1,16.994,3.560,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
8,drone_2,15.866,5.078,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
8,drone_3,17.588,11.059,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
8,drone_4,12.594,5.055,7.393,14.442,"11.543511069132519,8.468430338982053,0.31253026202857426;8.362358103802706,3.6094834172584815,1.384813336259442;1.3844747673076094,10.68471893004693,0.8665800052948338;10.062324214601341,6.68624122296907,1.3901869849424595;2.0776694514386516,0.879670232412614,0.7069423212312542;2.6126022914719274,1.2045447407982177,0.40935530088112837;7.696855958956469,9.889525296855854,0.9430978614645826;16.594919287833108,16.478911183949073,0.40552615354386046;14.558488478317805,8.18668879875582,1.5246374719284215;12.038518033251128,18.463430785726764,0.4912762000377609;10.07255030427938,3.376003587002095,1.9697506943808119;4.8792134202847155,16.61549904845446,0.3264213963764876;18.60303986110683,1.25587057296429,0.31200694893689945;18.616900172155063,4.368330180863016,0.4974966656685094;16.087354854215434,10.38847767749269,0.9742059401291369;5.525128199540524,8.926042029279502,0.3908743922929182;15.28740998590776,5.518106127472883,0.3798453867667866;10.813317753232774,16.28349998937782,0.3134878290432207;6.6892855439078955,4.960211325608158,0.4682455109235007;5.895253666926069,1.2189268364788435,0.833339325082444;15.637545594396167,18.457915796533047,0.3768316648208103;7.509854641141166,4.14546283382252,0.8066142833917331;10.7157713547046,7.308219324125881,2.390673326539709;19.5054874653882,17.275209411014433,0.31354314851414666;11.71903387795218,3.3503836857552374,0.6979508076515806;12.86929853524418,13.903060821234122,0.391885405007834;15.28643371697291,2.7916543906849314,0.4436255856746184;3.126889024163276,17.56286871423206,0.6603287465100908;5.510124126982493,5.705303077024507,1.6722051098509891;4.843162440944298,5.371674927528546,2.315797251503096;0.8031686215034047,10.096388269561599,0.4993504571134646;4.434690510741933,16.593805619194573,0.42723004057205916;16.379205422727583,10.148869749875441,0.6445358199982093;9.329569223654214,2.520342599306979,2.277517323478635;10.660675936992877,4.2421639074294495,0.3192874919023491;10.264998375064645,0.41070548780861016,0.22014759754430843;10.102578469278724,2.51834448724153,2.296688920390164;18.406661601656644,11.83775285754761,0.40539464374263157;1.1672638766294574,11.303052990594423,1.1066264185916768;3.462386947006509,12.014309014043558,1.3281166463662801"
