Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
4,drone_0,10.8340,11.8899,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
4,drone_1,3.7583,1.2315,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
4,drone_2,1.8812,9.5392,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
4,drone_3,12.4343,14.9162,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
4,drone_5,-100.0000,-100.0000,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
4,drone_6,13.7051,1.2819,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
4,drone_8,-100.0000,-100.0000,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
4,drone_9,11.2553,16.2883,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
5,drone_0,10.9754,11.7485,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
5,drone_1,3.8997,1.0901,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
5,drone_2,2.0226,9.3978,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
5,drone_3,12.5758,14.7747,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
5,drone_6,-100.0000,-100.0000,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
5,drone_9,-100.0000,-100.0000,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
6,drone_0,-100.0000,-100.0000,9.0177,15.5051,"0.928,3.007,0.884;11.255,9.138,0.825;11.942,10.429,0.887;2.599,11.824,0.661;19.241,5.481,1.005;3.235,15.827,1.521;11.298,8.330,1.162;6.642,2.914,0.863;3.123,3.931,0.449;16.242,1.806,0.423;4.964,3.140,1.090;15.017,4.327,0.844;5.816,7.636,0.297;0.914,10.435,0.204;4.866,9.732,0.279;12.777,10.817,1.399;5.476,17.866,1.186;18.323,6.818,0.435;7.223,13.889,0.225;15.462,14.740,0.420;14.647,10.019,0.672;13.744,10.532,1.058;2.973,6.306,0.325;10.884,12.902,0.277;6.558,17.815,0.499;4.496,13.227,0.282;11.473,3.693,0.302;11.432,6.155,0.461;14.435,8.925,0.402;13.814,0.921,0.601;1.361,3.349,1.641;16.498,13.386,0.377;11.972,7.231,0.796;16.432,19.686,0.427;12.082,19.458,0.250;6.379,8.416,0.383;9.554,7.167,0.201;13.244,19.836,0.218;17.567,11.969,0.352;6.872,11.178,0.214;15.774,16.564,0.326;1.461,2.790,1.223;8.464,1.060,1.176;11.196,9.216,1.078;1.449,4.772,1.328;18.290,16.768,1.358;1.014,4.324,1.754;15.140,5.181,1.858;8.219,8.289,0.432;19.239,6.317,1.307;10.054,3.093,2.186;14.019,19.157,0.456;9.371,4.252,0.943;15.115,9.781,0.363;2.043,11.893,0.781;17.380,16.496,1.649;12.581,14.573,0.601;12.782,16.272,0.233;11.310,3.847,1.316;11.737,7.341,2.075;9.301,10.338,0.492;15.550,2.065,0.309;2.071,19.394,0.957;17.643,1.053,0.337;3.666,12.473,0.988;17.964,3.248,1.324;15.812,18.013,1.390;4.692,7.469,1.060;7.285,8.402,0.414;5.718,1.720,0.238;14.733,5.939,1.958;1.201,5.495,1.833;8.197,3.175,1.139"
