Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
64,drone_3,11.184,10.351,2.623,15.704,"3.120955188734666,18.878301369375983,0.45735957775745956;11.24425803586341,14.701648912050894,1.9402553380491276;2.1762358055584787,6.066104489136216,1.1766942852974074;18.87086772856497,5.2409191811000095,0.925465766663889;9.99401661582391,1.695395780458302,0.9467108830281825;6.400432581522857,13.377636774311044,1.2714251581666969;13.2832744080867,1.4299794088563273,0.49443022411366827;13.143871687629893,16.782123808579563,2.0605346253051193;6.123668761196589,11.207133014033301,0.6909479563659466;13.86531416774896,17.291714700635133,0.8547103021660977;12.8182815947011,12.756215013362155,1.099019936607818;9.484929203547004,16.39346194060542,0.4446543969662564;11.680568701479713,19.105312666177937,0.44451183950966117;11.385090363289555,12.331282629846598,1.060062899478954;3.1303340751181317,10.667678676249054,0.4108172377543483;12.111230528493268,1.55424323405935,0.8675138220029248;1.279003765689992,0.8072762480342813,0.7532647287924449;13.65970757279796,14.587368694702942,0.28707520701475975;11.85495723517878,6.876662246088889,0.4627844838050239;15.899128581482131,2.7097821766920083,0.7647389752171456;16.763023316581766,16.009306840480704,0.6603346288172123;16.25501102552805,13.445994192336483,0.330472717768162;12.217980403800272,7.5034144725219765,1.1430129549057808;16.360420136179954,7.153464903510075,1.213549891985482;9.302800724328382,16.57428366604073,0.35808404537468563;5.344018988541273,6.479242075077927,0.46316941519286275;8.545844677552594,17.274679880583715,0.4248544344894054;18.063559545965376,3.3699803325961346,0.8286433626032379;5.697111173851085,7.320674420634514,0.7232433669065793;19.166071819229,5.7457169448016945,0.7806183797223722;11.062993731759878,12.463110985570587,0.31506641359902454;18.519075220817324,1.2834966364393756,1.144136897999676;17.57777395467305,3.449995992204215,0.4277159363600139;8.525573859052392,3.3706548175617623,1.944361029172934;7.658140245050346,14.355080838561529,0.8262905249125521;6.220980633234421,3.5100618370378536,0.39080886965100237;5.067436574439142,2.406123387765774,0.848159207664771;10.926245052999667,12.367589179373853,0.9515839089865952;7.260759195698844,13.311989707102539,1.1841440875562825;4.157489424620587,3.656394034769887,0.4121730209570591;8.787568986936991,13.959403608426745,0.46869766071984365;9.308279281401514,12.366741439569019,1.1110304713746992;7.245120278801442,15.585767801838077,1.1295054900681278;12.013744580377567,8.909000241647615,0.4294589787376668;8.011977842390428,15.280327679314798,1.6520425892399504;8.129518826903418,17.893922947354184,2.057818839919781;18.080976975737933,2.6925785165029597,0.295407577279287;9.912631766976887,19.240628719044643,0.7568566825985716"
64,drone_4,3.672,12.672,2.623,15.704,"3.120955188734666,18.878301369375983,0.45735957775745956;11.24425803586341,14.701648912050894,1.9402553380491276;2.1762358055584787,6.066104489136216,1.1766942852974074;18.87086772856497,5.2409191811000095,0.925465766663889;9.99401661582391,1.695395780458302,0.9467108830281825;6.400432581522857,13.377636774311044,1.2714251581666969;13.2832744080867,1.4299794088563273,0.49443022411366827;13.143871687629893,16.782123808579563,2.0605346253051193;6.123668761196589,11.207133014033301,0.6909479563659466;13.86531416774896,17.291714700635133,0.8547103021660977;12.8182815947011,12.756215013362155,1.099019936607818;9.484929203547004,16.39346194060542,0.4446543969662564;11.680568701479713,19.105312666177937,0.44451183950966117;11.385090363289555,12.331282629846598,1.060062899478954;3.1303340751181317,10.667678676249054,0.4108172377543483;12.111230528493268,1.55424323405935,0.8675138220029248;1.279003765689992,0.8072762480342813,0.7532647287924449;13.65970757279796,14.587368694702942,0.28707520701475975;11.85495723517878,6.876662246088889,0.4627844838050239;15.899128581482131,2.7097821766920083,0.7647389752171456;16.763023316581766,16.009306840480704,0.6603346288172123;16.25501102552805,13.445994192336483,0.330472717768162;12.217980403800272,7.5034144725219765,1.1430129549057808;16.360420136179954,7.153464903510075,1.213549891985482;9.302800724328382,16.57428366604073,0.35808404537468563;5.344018988541273,6.479242075077927,0.46316941519286275;8.545844677552594,17.274679880583715,0.4248544344894054;18.063559545965376,3.3699803325961346,0.8286433626032379;5.697111173851085,7.320674420634514,0.7232433669065793;19.166071819229,5.7457169448016945,0.7806183797223722;11.062993731759878,12.463110985570587,0.31506641359902454;18.519075220817324,1.2834966364393756,1.144136897999676;17.57777395467305,3.449995992204215,0.4277159363600139;8.525573859052392,3.3706548175617623,1.944361029172934;7.658140245050346,14.355080838561529,0.8262905249125521;6.220980633234421,3.5100618370378536,0.39080886965100237;5.067436574439142,2.406123387765774,0.848159207664771;10.926245052999667,12.367589179373853,0.9515839089865952;7.260759195698844,13.311989707102539,1.1841440875562825;4.157489424620587,3.656394034769887,0.4121730209570591;8.787568986936991,13.959403608426745,0.46869766071984365;9.308279281401514,12.366741439569019,1.1110304713746992;7.245120278801442,15.585767801838077,1.1295054900681278;12.013744580377567,8.909000241647615,0.4294589787376668;8.011977842390428,15.280327679314798,1.6520425892399504;8.129518826903418,17.893922947354184,2.057818839919781;18.080976975737933,2.6925785165029597,0.295407577279287;9.912631766976887,19.240628719044643,0.7568566825985716"
64,drone_5,5.328,10.205,2.623,15.704,"3.120955188734666,18.878301369375983,0.45735957775745956;11.24425803586341,14.701648912050894,1.9402553380491276;2.1762358055584787,6.066104489136216,1.1766942852974074;18.87086772856497,5.2409191811000095,0.925465766663889;9.99401661582391,1.695395780458302,0.9467108830281825;6.400432581522857,13.377636774311044,1.2714251581666969;13.2832744080867,1.4299794088563273,0.49443022411366827;13.143871687629893,16.782123808579563,2.0605346253051193;6.123668761196589,11.207133014033301,0.6909479563659466;13.86531416774896,17.291714700635133,0.8547103021660977;12.8182815947011,12.756215013362155,1.099019936607818;9.484929203547004,16.39346194060542,0.4446543969662564;11.680568701479713,19.105312666177937,0.44451183950966117;11.385090363289555,12.331282629846598,1.060062899478954;3.1303340751181317,10.667678676249054,0.4108172377543483;12.111230528493268,1.55424323405935,0.8675138220029248;1.279003765689992,0.8072762480342813,0.7532647287924449;13.65970757279796,14.587368694702942,0.28707520701475975;11.85495723517878,6.876662246088889,0.4627844838050239;15.899128581482131,2.7097821766920083,0.7647389752171456;16.763023316581766,16.009306840480704,0.6603346288172123;16.25501102552805,13.445994192336483,0.330472717768162;12.217980403800272,7.5034144725219765,1.1430129549057808;16.360420136179954,7.153464903510075,1.213549891985482;9.302800724328382,16.57428366604073,0.35808404537468563;5.344018988541273,6.479242075077927,0.46316941519286275;8.545844677552594,17.274679880583715,0.4248544344894054;18.063559545965376,3.3699803325961346,0.8286433626032379;5.697111173851085,7.320674420634514,0.7232433669065793;19.166071819229,5.7457169448016945,0.7806183797223722;11.062993731759878,12.463110985570587,0.31506641359902454;18.519075220817324,1.2834966364393756,1.144136897999676;17.57777395467305,3.449995992204215,0.4277159363600139;8.525573859052392,3.3706548175617623,1.944361029172934;7.658140245050346,14.355080838561529,0.8262905249125521;6.220980633234421,3.5100618370378536,0.39080886965100237;5.067436574439142,2.406123387765774,0.848159207664771;10.926245052999667,12.367589179373853,0.9515839089865952;7.260759195698844,13.311989707102539,1.1841440875562825;4.157489424620587,3.656394034769887,0.4121730209570591;8.787568986936991,13.959403608426745,0.46869766071984365;9.308279281401514,12.366741439569019,1.1110304713746992;7.245120278801442,15.585767801838077,1.1295054900681278;12.013744580377567,8.909000241647615,0.4294589787376668;8.011977842390428,15.280327679314798,1.6520425892399504;8.129518826903418,17.893922947354184,2.057818839919781;18.080976975737933,2.6925785165029597,0.295407577279287;9.912631766976887,19.240628719044643,0.7568566825985716"
64,drone_6,7.044,8.930,2.623,15.704,"3.120955188734666,18.878301369375983,0.45735957775745956;11.24425803586341,14.701648912050894,1.9402553380491276;2.1762358055584787,6.066104489136216,1.1766942852974074;18.87086772856497,5.2409191811000095,0.925465766663889;9.99401661582391,1.695395780458302,0.9467108830281825;6.400432581522857,13.377636774311044,1.2714251581666969;13.2832744080867,1.4299794088563273,0.49443022411366827;13.143871687629893,16.782123808579563,2.0605346253051193;6.123668761196589,11.207133014033301,0.6909479563659466;13.86531416774896,17.291714700635133,0.8547103021660977;12.8182815947011,12.756215013362155,1.099019936607818;9.484929203547004,16.39346194060542,0.4446543969662564;11.680568701479713,19.105312666177937,0.44451183950966117;11.385090363289555,12.331282629846598,1.060062899478954;3.1303340751181317,10.667678676249054,0.4108172377543483;12.111230528493268,1.55424323405935,0.8675138220029248;1.279003765689992,0.8072762480342813,0.7532647287924449;13.65970757279796,14.587368694702942,0.28707520701475975;11.85495723517878,6.876662246088889,0.4627844838050239;15.899128581482131,2.7097821766920083,0.7647389752171456;16.763023316581766,16.009306840480704,0.6603346288172123;16.25501102552805,13.445994192336483,0.330472717768162;12.217980403800272,7.5034144725219765,1.1430129549057808;16.360420136179954,7.153464903510075,1.213549891985482;9.302800724328382,16.57428366604073,0.35808404537468563;5.344018988541273,6.479242075077927,0.46316941519286275;8.545844677552594,17.274679880583715,0.4248544344894054;18.063559545965376,3.3699803325961346,0.8286433626032379;5.697111173851085,7.320674420634514,0.7232433669065793;19.166071819229,5.7457169448016945,0.7806183797223722;11.062993731759878,12.463110985570587,0.31506641359902454;18.519075220817324,1.2834966364393756,1.144136897999676;17.57777395467305,3.449995992204215,0.4277159363600139;8.525573859052392,3.3706548175617623,1.944361029172934;7.658140245050346,14.355080838561529,0.8262905249125521;6.220980633234421,3.5100618370378536,0.39080886965100237;5.067436574439142,2.406123387765774,0.848159207664771;10.926245052999667,12.367589179373853,0.9515839089865952;7.260759195698844,13.311989707102539,1.1841440875562825;4.157489424620587,3.656394034769887,0.4121730209570591;8.787568986936991,13.959403608426745,0.46869766071984365;9.308279281401514,12.366741439569019,1.1110304713746992;7.245120278801442,15.585767801838077,1.1295054900681278;12.013744580377567,8.909000241647615,0.4294589787376668;8.011977842390428,15.280327679314798,1.6520425892399504;8.129518826903418,17.893922947354184,2.057818839919781;18.080976975737933,2.6925785165029597,0.295407577279287;9.912631766976887,19.240628719044643,0.7568566825985716"
64,drone_7,7.010,10.261,2.623,15.704,"3.120955188734666,18.878301369375983,0.45735957775745956;11.24425803586341,14.701648912050894,1.9402553380491276;2.1762358055584787,6.066104489136216,1.1766942852974074;18.87086772856497,5.2409191811000095,0.925465766663889;9.99401661582391,1.695395780458302,0.9467108830281825;6.400432581522857,13.377636774311044,1.2714251581666969;13.2832744080867,1.4299794088563273,0.49443022411366827;13.143871687629893,16.782123808579563,2.0605346253051193;6.123668761196589,11.207133014033301,0.6909479563659466;13.86531416774896,17.291714700635133,0.8547103021660977;12.8182815947011,12.756215013362155,1.099019936607818;9.484929203547004,16.39346194060542,0.4446543969662564;11.680568701479713,19.105312666177937,0.44451183950966117;11.385090363289555,12.331282629846598,1.060062899478954;3.1303340751181317,10.667678676249054,0.4108172377543483;12.111230528493268,1.55424323405935,0.8675138220029248;1.279003765689992,0.8072762480342813,0.7532647287924449;13.65970757279796,14.587368694702942,0.28707520701475975;11.85495723517878,6.876662246088889,0.4627844838050239;15.899128581482131,2.7097821766920083,0.7647389752171456;16.763023316581766,16.009306840480704,0.6603346288172123;16.25501102552805,13.445994192336483,0.330472717768162;12.217980403800272,7.5034144725219765,1.1430129549057808;16.360420136179954,7.153464903510075,1.213549891985482;9.302800724328382,16.57428366604073,0.35808404537468563;5.344018988541273,6.479242075077927,0.46316941519286275;8.545844677552594,17.274679880583715,0.4248544344894054;18.063559545965376,3.3699803325961346,0.8286433626032379;5.697111173851085,7.320674420634514,0.7232433669065793;19.166071819229,5.7457169448016945,0.7806183797223722;11.062993731759878,12.463110985570587,0.31506641359902454;18.519075220817324,1.2834966364393756,1.144136897999676;17.57777395467305,3.449995992204215,0.4277159363600139;8.525573859052392,3.3706548175617623,1.944361029172934;7.658140245050346,14.355080838561529,0.8262905249125521;6.220980633234421,3.5100618370378536,0.39080886965100237;5.067436574439142,2.406123387765774,0.848159207664771;10.926245052999667,12.367589179373853,0.9515839089865952;7.260759195698844,13.311989707102539,1.1841440875562825;4.157489424620587,3.656394034769887,0.4121730209570591;8.787568986936991,13.959403608426745,0.46869766071984365;9.308279281401514,12.366741439569019,1.1110304713746992;7.245120278801442,15.585767801838077,1.1295054900681278;12.013744580377567,8.909000241647615,0.4294589787376668;8.011977842390428,15.280327679314798,1.6520425892399504;8.129518826903418,17.893922947354184,2.057818839919781;18.080976975737933,2.6925785165029597,0.295407577279287;9.912631766976887,19.240628719044643,0.7568566825985716"
64,drone_8,6.749,9.586,2.623,15.704,"3.120955188734666,18.878301369375983,0.45735957775745956;11.24425803586341,14.701648912050894,1.9402553380491276;2.1762358055584787,6.066104489136216,1.1766942852974074;18.87086772856497,5.2409191811000095,0.925465766663889;9.99401661582391,1.695395780458302,0.9467108830281825;6.400432581522857,13.377636774311044,1.2714251581666969;13.2832744080867,1.4299794088563273,0.49443022411366827;13.143871687629893,16.782123808579563,2.0605346253051193;6.123668761196589,11.207133014033301,0.6909479563659466;13.86531416774896,17.291714700635133,0.8547103021660977;12.8182815947011,12.756215013362155,1.099019936607818;9.484929203547004,16.39346194060542,0.4446543969662564;11.680568701479713,19.105312666177937,0.44451183950966117;11.385090363289555,12.331282629846598,1.060062899478954;3.1303340751181317,10.667678676249054,0.4108172377543483;12.111230528493268,1.55424323405935,0.8675138220029248;1.279003765689992,0.8072762480342813,0.7532647287924449;13.65970757279796,14.587368694702942,0.28707520701475975;11.85495723517878,6.876662246088889,0.4627844838050239;15.899128581482131,2.7097821766920083,0.7647389752171456;16.763023316581766,16.009306840480704,0.6603346288172123;16.25501102552805,13.445994192336483,0.330472717768162;12.217980403800272,7.5034144725219765,1.1430129549057808;16.360420136179954,7.153464903510075,1.213549891985482;9.302800724328382,16.57428366604073,0.35808404537468563;5.344018988541273,6.479242075077927,0.46316941519286275;8.545844677552594,17.274679880583715,0.4248544344894054;18.063559545965376,3.3699803325961346,0.8286433626032379;5.697111173851085,7.320674420634514,0.7232433669065793;19.166071819229,5.7457169448016945,0.7806183797223722;11.062993731759878,12.463110985570587,0.31506641359902454;18.519075220817324,1.2834966364393756,1.144136897999676;17.57777395467305,3.449995992204215,0.4277159363600139;8.525573859052392,3.3706548175617623,1.944361029172934;7.658140245050346,14.355080838561529,0.8262905249125521;6.220980633234421,3.5100618370378536,0.39080886965100237;5.067436574439142,2.406123387765774,0.848159207664771;10.926245052999667,12.367589179373853,0.9515839089865952;7.260759195698844,13.311989707102539,1.1841440875562825;4.157489424620587,3.656394034769887,0.4121730209570591;8.787568986936991,13.959403608426745,0.46869766071984365;9.308279281401514,12.366741439569019,1.1110304713746992;7.245120278801442,15.585767801838077,1.1295054900681278;12.013744580377567,8.909000241647615,0.4294589787376668;8.011977842390428,15.280327679314798,1.6520425892399504;8.129518826903418,17.893922947354184,2.057818839919781;18.080976975737933,2.6925785165029597,0.295407577279287;9.912631766976887,19.240628719044643,0.7568566825985716"
64,drone_9,8.675,10.395,2.623,15.704,"3.120955188734666,18.878301369375983,0.45735957775745956;11.24425803586341,14.701648912050894,1.9402553380491276;2.1762358055584787,6.066104489136216,1.1766942852974074;18.87086772856497,5.2409191811000095,0.925465766663889;9.99401661582391,1.695395780458302,0.9467108830281825;6.400432581522857,13.377636774311044,1.2714251581666969;13.2832744080867,1.4299794088563273,0.49443022411366827;13.143871687629893,16.782123808579563,2.0605346253051193;6.123668761196589,11.207133014033301,0.6909479563659466;13.86531416774896,17.291714700635133,0.8547103021660977;12.8182815947011,12.756215013362155,1.099019936607818;9.484929203547004,16.39346194060542,0.4446543969662564;11.680568701479713,19.105312666177937,0.44451183950966117;11.385090363289555,12.331282629846598,1.060062899478954;3.1303340751181317,10.667678676249054,0.4108172377543483;12.111230528493268,1.55424323405935,0.8675138220029248;1.279003765689992,0.8072762480342813,0.7532647287924449;13.65970757279796,14.587368694702942,0.28707520701475975;11.85495723517878,6.876662246088889,0.4627844838050239;15.899128581482131,2.7097821766920083,0.7647389752171456;16.763023316581766,16.009306840480704,0.6603346288172123;16.25501102552805,13.445994192336483,0.330472717768162;12.217980403800272,7.5034144725219765,1.1430129549057808;16.360420136179954,7.153464903510075,1.213549891985482;9.302800724328382,16.57428366604073,0.35808404537468563;5.344018988541273,6.479242075077927,0.46316941519286275;8.545844677552594,17.274679880583715,0.4248544344894054;18.063559545965376,3.3699803325961346,0.8286433626032379;5.697111173851085,7.320674420634514,0.7232433669065793;19.166071819229,5.7457169448016945,0.7806183797223722;11.062993731759878,12.463110985570587,0.31506641359902454;18.519075220817324,1.2834966364393756,1.144136897999676;17.57777395467305,3.449995992204215,0.4277159363600139;8.525573859052392,3.3706548175617623,1.944361029172934;7.658140245050346,14.355080838561529,0.8262905249125521;6.220980633234421,3.5100618370378536,0.39080886965100237;5.067436574439142,2.406123387765774,0.848159207664771;10.926245052999667,12.367589179373853,0.9515839089865952;7.260759195698844,13.311989707102539,1.1841440875562825;4.157489424620587,3.656394034769887,0.4121730209570591;8.787568986936991,13.959403608426745,0.46869766071984365;9.308279281401514,12.366741439569019,1.1110304713746992;7.245120278801442,15.585767801838077,1.1295054900681278;12.013744580377567,8.909000241647615,0.4294589787376668;8.011977842390428,15.280327679314798,1.6520425892399504;8.129518826903418,17.893922947354184,2.057818839919781;18.080976975737933,2.6925785165029597,0.295407577279287;9.912631766976887,19.240628719044643,0.7568566825985716"
65,drone_0,5.305,9.537,2.623,15.704,"3.120955188734666,18.878301369375983,0.45735957775745956;11.24425803586341,14.701648912050894,1.9402553380491276;2.1762358055584787,6.066104489136216,1.1766942852974074;18.87086772856497,5.2409191811000095,0.925465766663889;9.99401661582391,1.695395780458302,0.9467108830281825;6.400432581522857,13.377636774311044,1.2714251581666969;13.2832744080867,1.4299794088563273,0.49443022411366827;13.143871687629893,16.782123808579563,2.0605346253051193;6.123668761196589,11.207133014033301,0.6909479563659466;13.86531416774896,17.291714700635133,0.8547103021660977;12.8182815947011,12.756215013362155,1.099019936607818;9.484929203547004,16.39346194060542,0.4446543969662564;11.680568701479713,19.105312666177937,0.44451183950966117;11.385090363289555,12.331282629846598,1.060062899478954;3.1303340751181317,10.667678676249054,0.4108172377543483;12.111230528493268,1.55424323405935,0.8675138220029248;1.279003765689992,0.8072762480342813,0.7532647287924449;13.65970757279796,14.587368694702942,0.28707520701475975;11.85495723517878,6.876662246088889,0.4627844838050239;15.899128581482131,2.7097821766920083,0.7647389752171456;16.763023316581766,16.009306840480704,0.6603346288172123;16.25501102552805,13.445994192336483,0.330472717768162;12.217980403800272,7.5034144725219765,1.1430129549057808;16.360420136179954,7.153464903510075,1.213549891985482;9.302800724328382,16.57428366604073,0.35808404537468563;5.344018988541273,6.479242075077927,0.46316941519286275;8.545844677552594,17.274679880583715,0.4248544344894054;18.063559545965376,3.3699803325961346,0.8286433626032379;5.697111173851085,7.320674420634514,0.7232433669065793;19.166071819229,5.7457169448016945,0.7806183797223722;11.062993731759878,12.463110985570587,0.31506641359902454;18.519075220817324,1.2834966364393756,1.144136897999676;17.57777395467305,3.449995992204215,0.4277159363600139;8.525573859052392,3.3706548175617623,1.944361029172934;7.658140245050346,14.355080838561529,0.8262905249125521;6.220980633234421,3.5100618370378536,0.39080886965100237;5.067436574439142,2.406123387765774,0.848159207664771;10.926245052999667,12.367589179373853,0.9515839089865952;7.260759195698844,13.311989707102539,1.1841440875562825;4.157489424620587,3.656394034769887,0.4121730209570591;8.787568986936991,13.959403608426745,0.46869766071984365;9.308279281401514,12.366741439569019,1.1110304713746992;7.245120278801442,15.585767801838077,1.1295054900681278;12.013744580377567,8.909000241647615,0.4294589787376668;8.011977842390428,15.280327679314798,1.6520425892399504;8.129518826903418,17.893922947354184,2.057818839919781;18.080976975737933,2.6925785165029597,0.295407577279287;9.912631766976887,19.240628719044643,0.7568566825985716"
65,drone_1,7.475,11.199,2.623,15.704,"3.120955188734666,18.878301369375983,0.45735957775745956;11.24425803586341,14.701648912050894,1.9402553380491276;2.1762358055584787,6.066104489136216,1.1766942852974074;18.87086772856497,5.2409191811000095,0.925465766663889;9.99401661582391,1.695395780458302,0.9467108830281825;6.400432581522857,13.377636774311044,1.2714251581666969;13.2832744080867,1.4299794088563273,0.49443022411366827;13.143871687629893,16.782123808579563,2.0605346253051193;6.123668761196589,11.207133014033301,0.6909479563659466;13.86531416774896,17.291714700635133,0.8547103021660977;12.8182815947011,12.756215013362155,1.099019936607818;9.484929203547004,16.39346194060542,0.4446543969662564;11.680568701479713,19.105312666177937,0.44451183950966117;11.385090363289555,12.331282629846598,1.060062899478954;3.1303340751181317,10.667678676249054,0.4108172377543483;12.111230528493268,1.55424323405935,0.8675138220029248;1.279003765689992,0.8072762480342813,0.7532647287924449;13.65970757279796,14.587368694702942,0.28707520701475975;11.85495723517878,6.876662246088889,0.4627844838050239;15.899128581482131,2.7097821766920083,0.7647389752171456;16.763023316581766,16.009306840480704,0.6603346288172123;16.25501102552805,13.445994192336483,0.330472717768162;12.217980403800272,7.5034144725219765,1.1430129549057808;16.360420136179954,7.153464903510075,1.213549891985482;9.302800724328382,16.57428366604073,0.35808404537468563;5.344018988541273,6.479242075077927,0.46316941519286275;8.545844677552594,17.274679880583715,0.4248544344894054;18.063559545965376,3.3699803325961346,0.8286433626032379;5.697111173851085,7.320674420634514,0.7232433669065793;19.166071819229,5.7457169448016945,0.7806183797223722;11.062993731759878,12.463110985570587,0.31506641359902454;18.519075220817324,1.2834966364393756,1.144136897999676;17.57777395467305,3.449995992204215,0.4277159363600139;8.525573859052392,3.3706548175617623,1.944361029172934;7.658140245050346,14.355080838561529,0.8262905249125521;6.220980633234421,3.5100618370378536,0.39080886965100237;5.067436574439142,2.406123387765774,0.848159207664771;10.926245052999667,12.367589179373853,0.9515839089865952;7.260759195698844,13.311989707102539,1.1841440875562825;4.157489424620587,3.656394034769887,0.4121730209570591;8.787568986936991,13.959403608426745,0.46869766071984365;9.308279281401514,12.366741439569019,1.1110304713746992;7.245120278801442,15.585767801838077,1.1295054900681278;12.013744580377567,8.909000241647615,0.4294589787376668;8.011977842390428,15.280327679314798,1.6520425892399504;8.129518826903418,17.893922947354184,2.057818839919781;18.080976975737933,2.6925785165029597,0.295407577279287;9.912631766976887,19.240628719044643,0.7568566825985716"
65,drone_2,14.296,13.714,2.623,15.704,"3.120955188734666,18.878301369375983,0.45735957775745956;11.24425803586341,14.701648912050894,1.9402553380491276;2.1762358055584787,6.066104489136216,1.1766942852974074;18.87086772856497,5.2409191811000095,0.925465766663889;9.99401661582391,1.695395780458302,0.9467108830281825;6.400432581522857,13.377636774311044,1.2714251581666969;13.2832744080867,1.4299794088563273,0.49443022411366827;13.143871687629893,16.782123808579563,2.0605346253051193;6.123668761196589,11.207133014033301,0.6909479563659466;13.86531416774896,17.291714700635133,0.8547103021660977;12.8182815947011,12.756215013362155,1.099019936607818;9.484929203547004,16.39346194060542,0.4446543969662564;11.680568701479713,19.105312666177937,0.44451183950966117;11.385090363289555,12.331282629846598,1.060062899478954;3.1303340751181317,10.667678676249054,0.4108172377543483;12.111230528493268,1.55424323405935,0.8675138220029248;1.279003765689992,0.8072762480342813,0.7532647287924449;13.65970757279796,14.587368694702942,0.28707520701475975;11.85495723517878,6.876662246088889,0.4627844838050239;15.899128581482131,2.7097821766920083,0.7647389752171456;16.763023316581766,16.009306840480704,0.6603346288172123;16.25501102552805,13.445994192336483,0.330472717768162;12.217980403800272,7.5034144725219765,1.1430129549057808;16.360420136179954,7.153464903510075,1.213549891985482;9.302800724328382,16.57428366604073,0.35808404537468563;5.344018988541273,6.479242075077927,0.46316941519286275;8.545844677552594,17.274679880583715,0.4248544344894054;18.063559545965376,3.3699803325961346,0.8286433626032379;5.697111173851085,7.320674420634514,0.7232433669065793;19.166071819229,5.7457169448016945,0.7806183797223722;11.062993731759878,12.463110985570587,0.31506641359902454;18.519075220817324,1.2834966364393756,1.144136897999676;17.57777395467305,3.449995992204215,0.4277159363600139;8.525573859052392,3.3706548175617623,1.944361029172934;7.658140245050346,14.355080838561529,0.8262905249125521;6.220980633234421,3.5100618370378536,0.39080886965100237;5.067436574439142,2.406123387765774,0.848159207664771;10.926245052999667,12.367589179373853,0.9515839089865952;7.260759195698844,13.311989707102539,1.1841440875562825;4.157489424620587,3.656394034769887,0.4121730209570591;8.787568986936991,13.959403608426745,0.46869766071984365;9.308279281401514,12.366741439569019,1.1110304713746992;7.245120278801442,15.585767801838077,1.1295054900681278;12.013744580377567,8.909000241647615,0.4294589787376668;8.011977842390428,15.280327679314798,1.6520425892399504;8.129518826903418,17.893922947354184,2.057818839919781;18.080976975737933,2.6925785165029597,0.295407577279287;9.912631766976887,19.240628719044643,0.7568566825985716"
65,drone_3,10.984,10.343,2.623,15.704,"3.120955188734666,18.878301369375983,0.45735957775745956;11.24425803586341,14.701648912050894,1.9402553380491276;2.1762358055584787,6.066104489136216,1.1766942852974074;18.87086772856497,5.2409191811000095,0.925465766663889;9.99401661582391,1.695395780458302,0.9467108830281825;6.400432581522857,13.377636774311044,1.2714251581666969;13.2832744080867,1.4299794088563273,0.49443022411366827;13.143871687629893,16.782123808579563,2.0605346253051193;6.123668761196589,11.207133014033301,0.6909479563659466;13.86531416774896,17.291714700635133,0.8547103021660977;12.8182815947011,12.756215013362155,1.099019936607818;9.484929203547004,16.39346194060542,0.4446543969662564;11.680568701479713,19.105312666177937,0.44451183950966117;11.385090363289555,12.331282629846598,1.060062899478954;3.1303340751181317,10.667678676249054,0.4108172377543483;12.111230528493268,1.55424323405935,0.8675138220029248;1.279003765689992,0.8072762480342813,0.7532647287924449;13.65970757279796,14.587368694702942,0.28707520701475975;11.85495723517878,6.876662246088889,0.4627844838050239;15.899128581482131,2.7097821766920083,0.7647389752171456;16.763023316581766,16.009306840480704,0.6603346288172123;16.25501102552805,13.445994192336483,0.330472717768162;12.217980403800272,7.5034144725219765,1.1430129549057808;16.360420136179954,7.153464903510075,1.213549891985482;9.302800724328382,16.57428366604073,0.35808404537468563;5.344018988541273,6.479242075077927,0.46316941519286275;8.545844677552594,17.274679880583715,0.4248544344894054;18.063559545965376,3.3699803325961346,0.8286433626032379;5.697111173851085,7.320674420634514,0.7232433669065793;19.166071819229,5.7457169448016945,0.7806183797223722;11.062993731759878,12.463110985570587,0.31506641359902454;18.519075220817324,1.2834966364393756,1.144136897999676;17.57777395467305,3.449995992204215,0.4277159363600139;8.525573859052392,3.3706548175617623,1.944361029172934;7.658140245050346,14.355080838561529,0.8262905249125521;6.220980633234421,3.5100618370378536,0.39080886965100237;5.067436574439142,2.406123387765774,0.848159207664771;10.926245052999667,12.367589179373853,0.9515839089865952;7.260759195698844,13.311989707102539,1.1841440875562825;4.157489424620587,3.656394034769887,0.4121730209570591;8.787568986936991,13.959403608426745,0.46869766071984365;9.308279281401514,12.366741439569019,1.1110304713746992;7.245120278801442,15.585767801838077,1.1295054900681278;12.013744580377567,8.909000241647615,0.4294589787376668;8.011977842390428,15.280327679314798,1.6520425892399504;8.129518826903418,17.893922947354184,2.057818839919781;18.080976975737933,2.6925785165029597,0.295407577279287;9.912631766976887,19.240628719044643,0.7568566825985716"
