Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
8,drone_6,6.684,13.014,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
8,drone_7,4.705,13.107,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
8,drone_8,7.002,11.060,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
8,drone_9,5.579,13.138,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
9,drone_0,6.507,11.770,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
9,drone_1,5.264,11.794,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
9,drone_2,6.227,12.482,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
9,drone_3,5.779,11.368,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
9,drone_4,4.905,11.214,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
9,drone_5,6.456,13.681,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
9,drone_6,6.789,12.910,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
9,drone_7,4.770,12.947,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
9,drone_8,7.019,10.889,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
9,drone_9,5.679,13.029,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
10,drone_0,6.612,11.665,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
10,drone_1,5.413,11.789,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
10,drone_2,6.317,12.392,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
10,drone_3,5.869,11.277,11.604,8.522,"9.624996021573013,18.29091033937654,1.389051239999621;16.68764192625907,14.440445243165058,0.793697659615106;11.063053816172104,17.095561714128632,0.3059639743049386;15.605884157362794,15.450759573610707,2.1908665127749716;9.199672025689022,10.968478172299319,1.3965604404352636;12.275745373203998,5.019506294166183,0.7870543605702232;16.35957890400073,3.687255420494388,2.234229314142803;0.7894111566538748,3.1675905774826965,0.33244669517393416;17.30903386713839,17.308956360839968,0.6940012452069837;18.303014936521635,2.899599159655784,0.772557243918899;3.5269440112630868,11.339306830493127,0.4055869145539184;7.092375816641328,5.173129660176984,0.40007795715440503;5.1130042726441065,15.629645153931248,0.21171821100905985;4.697799499762705,19.355716446206536,0.2966086542679964;13.964170529528104,10.943964889132218,0.7068458315709636;17.23900964855749,2.638143500483308,1.3792787761953686;13.198583080778748,12.475054579347168,2.1827688499670383;14.392316179290894,12.495538271465808,0.9103266679528961;7.999505656604404,16.078301648497895,2.228912392362674;1.74032689830389,17.963720962577725,0.21246965350604163;15.922650254028545,8.01542009681546,0.20072009939833077;16.350037413695297,16.59230935362651,0.3110524685840264;11.021057321966932,13.756871983739574,0.8167955020103057;17.49908755904141,5.939244568223945,0.9155856054575024;10.06842790132106,3.533819214219646,1.1334030068490635;11.67556087918492,17.66242762286504,1.375354689917884;16.216275679038127,7.684177087169864,2.08441895758115;16.99772991641023,13.115096147949897,0.31710529969130746;5.654988168408017,5.581587013541643,2.1367439456530692;16.78544893481439,9.114991280465889,2.0495439995076628"
