Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_6,10.3220,6.3904,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
2,drone_7,10.7663,6.8077,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
2,drone_8,11.9401,8.7398,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
2,drone_9,-100.0000,-100.0000,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
3,drone_0,-100.0000,-100.0000,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
3,drone_1,10.7531,6.0477,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
3,drone_2,9.6251,8.1369,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
3,drone_3,12.4204,7.5693,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
3,drone_4,10.8539,8.5718,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
3,drone_5,9.7121,7.1502,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
3,drone_6,10.4426,6.2699,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
3,drone_7,10.8776,6.6965,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
3,drone_8,12.0815,8.5984,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
4,drone_1,-100.0000,-100.0000,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
4,drone_2,9.7557,8.0064,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
4,drone_3,12.5618,7.4279,3.3510,11.0232,"11.970,3.095,1.388;15.412,9.462,0.258;7.502,5.707,1.289;12.789,1.875,0.883;18.107,0.644,0.407;8.098,3.267,0.653;18.850,12.541,1.016;14.284,11.721,0.486;15.401,12.014,1.018;2.817,7.477,0.863;14.208,8.843,0.473;19.107,7.451,0.806;6.638,4.579,1.009;17.969,18.427,0.375;16.707,16.510,0.476;14.164,10.296,0.455;0.854,17.412,0.211;12.385,11.734,0.329;10.445,10.528,0.416;15.012,9.844,1.602;8.381,3.590,1.382;2.036,4.190,1.136;4.697,7.319,1.100;14.488,9.459,1.093;18.507,10.911,0.885;19.793,9.415,0.395;8.279,15.248,0.258;10.573,12.221,0.617;12.422,8.916,0.464;8.121,12.847,1.094;19.127,1.756,1.119;17.489,1.322,1.094;16.402,7.967,0.690;9.348,18.660,1.382;18.371,12.243,1.603;12.125,1.052,1.012;19.437,5.615,0.251;11.065,16.959,0.202;15.578,8.621,1.527;7.487,9.589,0.250;0.334,12.044,0.338;16.309,3.855,0.635;8.363,1.105,0.430;8.782,11.276,0.230;7.207,10.036,0.911;3.860,6.528,0.321;15.974,18.370,0.278;10.211,17.276,1.055;9.783,3.810,1.251;13.833,18.785,1.965;18.686,2.689,0.485;0.975,15.848,0.443;10.520,11.371,1.060;3.135,5.141,0.260;14.456,7.531,0.880;4.836,17.488,0.489;8.934,12.073,2.348;12.339,17.374,0.674;10.933,16.321,2.105;6.800,2.198,0.770;6.272,14.055,0.775;14.608,6.301,0.370;6.413,8.119,0.213;17.642,19.422,0.935;16.841,7.377,0.339;7.760,0.767,0.232;16.528,17.762,0.726;14.740,17.973,1.868;18.940,10.227,1.543"
