Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,15.9956,9.6070,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
1,drone_1,14.9885,12.1620,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
1,drone_2,15.3725,10.2214,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
1,drone_3,16.1000,10.4348,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
1,drone_4,13.9560,12.3372,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
1,drone_5,14.3805,11.6233,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
1,drone_6,13.9070,9.6761,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
1,drone_7,13.7065,10.3779,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
1,drone_8,16.1463,11.9638,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
1,drone_9,13.8849,11.4178,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
2,drone_0,16.1161,9.4864,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
2,drone_1,15.1191,12.0314,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
2,drone_2,15.4930,10.1009,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
2,drone_3,16.2205,10.3142,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
2,drone_4,14.0766,12.2167,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
2,drone_5,14.4917,11.5120,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
2,drone_6,14.0376,9.5456,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
2,drone_7,13.8370,10.2473,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
2,drone_8,16.2878,11.8224,8.6796,2.1384,"5.679,14.565,2.116;18.778,10.612,1.191;18.296,15.579,0.309;4.975,16.015,0.718;1.384,13.696,0.335;5.195,4.399,0.272;16.247,8.200,0.401;9.325,8.767,1.877;1.628,16.267,0.964;3.473,16.087,1.891;4.523,17.510,0.226;1.521,6.067,0.312;3.326,2.026,0.379;10.029,14.893,0.391;0.597,17.596,0.917;10.459,4.516,0.367;4.531,16.938,2.268;6.727,5.392,1.605;18.160,3.708,0.424;18.249,15.419,0.435;4.646,4.055,0.863;9.899,10.413,1.957;5.737,17.359,1.095;6.959,6.295,1.896;17.461,4.307,1.662;3.156,2.259,0.389;16.668,2.304,0.345;10.652,15.660,0.734;12.090,2.879,0.928;16.447,14.745,0.435;16.676,18.284,0.304;5.427,5.169,2.305;7.917,11.853,0.686;17.042,2.788,0.388;13.473,5.557,1.139;6.422,2.926,0.319;6.063,18.078,1.551;0.199,11.481,0.247;6.243,18.578,1.208;18.431,16.351,0.370;10.635,17.986,0.925;19.065,7.872,0.471;13.867,3.904,0.356;13.833,16.148,1.264;4.356,10.030,1.136;17.818,9.966,1.074;12.629,5.881,0.373;3.169,0.332,0.454;18.518,6.588,1.261;3.010,16.706,2.119;3.023,6.429,0.855;18.415,7.877,0.748;10.872,11.849,0.462;12.046,14.829,0.867;11.748,15.847,0.820;1.228,9.449,1.351;6.766,0.174,0.284;3.974,3.448,1.095"
