Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,17.289,17.425,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
1,drone_1,14.825,10.737,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
1,drone_2,17.424,8.910,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
1,drone_3,10.878,18.900,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
1,drone_4,17.904,5.908,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
1,drone_5,18.166,17.795,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
1,drone_6,17.577,18.138,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
1,drone_7,16.385,14.695,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
1,drone_8,11.839,13.259,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
1,drone_9,18.076,11.038,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
2,drone_0,17.184,17.320,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
2,drone_1,14.684,10.596,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
2,drone_2,17.224,8.910,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
2,drone_3,10.805,18.714,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
2,drone_4,17.763,6.050,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
