Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,9.4336,5.9788,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
1,drone_1,2.8950,1.2039,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
1,drone_2,16.5086,9.6648,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
1,drone_3,2.8608,14.0269,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
1,drone_4,13.7257,13.2638,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
1,drone_5,2.2092,8.5625,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
1,drone_6,1.3415,7.0933,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
1,drone_7,13.5417,18.6567,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
1,drone_8,3.3517,3.2067,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
1,drone_9,1.8640,7.1421,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
2,drone_0,9.5750,5.8374,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
2,drone_1,3.0364,1.0625,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
2,drone_2,16.6500,9.5234,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
2,drone_3,3.0023,13.8855,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
2,drone_4,13.8671,13.1223,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
2,drone_5,-100.0000,-100.0000,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
2,drone_6,1.4721,6.9627,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
2,drone_7,13.6832,18.5153,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
2,drone_8,3.4932,3.0653,2.2843,11.7230,"8.372,5.151,0.406;3.739,16.810,0.204;16.547,1.061,0.356;12.792,16.486,0.215;5.089,12.244,0.345;16.791,8.832,0.319;7.844,3.989,1.355;9.288,17.522,0.684;13.222,7.856,0.837;12.633,15.217,0.493;10.875,15.334,0.954;18.939,6.397,1.751;16.940,1.248,0.380;11.716,19.235,0.207;14.909,10.132,0.896;1.621,18.685,0.432;13.103,8.118,1.333;8.050,15.275,0.939;14.691,12.311,1.151;12.391,3.663,0.729;1.356,19.049,1.341;3.610,17.579,0.983;1.550,17.180,0.454;5.254,11.238,0.314;13.630,11.626,0.335;7.199,0.298,0.494;11.237,2.781,0.333;18.381,18.673,2.333;5.178,3.704,0.869;17.365,4.474,0.359;2.531,17.487,1.268;6.207,14.889,0.415;11.837,15.070,1.594;6.034,4.480,2.103;14.955,3.374,2.277;18.295,12.614,0.676;13.145,3.741,1.222;12.684,18.259,0.489;15.141,14.883,0.277;6.397,11.524,0.267;13.114,5.861,2.363;1.617,3.811,0.477;8.797,18.495,1.130;12.376,19.015,0.476;17.629,7.656,0.373;12.419,2.839,1.036;8.955,3.866,1.760;16.850,3.748,0.856;11.528,19.313,1.348;9.421,0.634,0.276;0.401,4.528,0.336;11.424,2.374,2.497;8.830,1.525,0.686;18.525,13.251,1.149;6.265,8.494,0.278;1.621,14.532,0.647"
