Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,12.5799,7.7416,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
0,drone_1,13.1463,8.1589,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
0,drone_2,11.0990,7.6780,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
0,drone_3,12.9393,9.1793,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
0,drone_4,12.1619,8.6209,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
0,drone_5,12.8864,10.4002,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
0,drone_6,12.2478,10.5932,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
0,drone_7,11.2361,9.1501,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
0,drone_8,12.8349,8.5610,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
0,drone_9,11.3597,10.5868,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
1,drone_0,12.6799,7.6416,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
1,drone_1,13.2463,8.0589,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
1,drone_2,11.1990,7.5780,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
1,drone_3,13.0393,9.0793,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
1,drone_4,12.2619,8.5209,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
1,drone_5,12.9864,10.3002,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
1,drone_6,12.3478,10.4932,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
1,drone_7,11.3361,9.0501,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
1,drone_8,12.9349,8.4610,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
1,drone_9,11.4597,10.4868,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
2,drone_0,12.7911,7.5303,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
2,drone_1,13.3668,7.9384,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
2,drone_2,11.1990,7.3780,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
2,drone_3,13.1599,8.9588,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
2,drone_4,12.3731,8.4097,3.1771,17.5742,"4.801,6.599,2.321;6.422,3.945,1.213;3.667,8.613,1.104;15.605,2.855,1.615;11.880,13.856,1.157;10.669,18.968,0.786;6.792,17.633,0.807;12.602,1.559,1.229;16.176,9.366,0.339;7.268,1.070,1.243;8.042,12.528,1.633;16.495,18.666,1.184;1.667,10.665,0.227;15.983,17.203,1.038;17.037,12.249,0.803;4.113,3.661,1.141;16.974,4.873,1.273;14.861,15.458,1.178;9.109,16.166,0.338;1.477,7.554,1.908;19.195,13.305,0.732;14.631,1.136,1.067;9.336,17.951,0.466;9.828,16.838,0.349;17.395,17.091,0.388;17.960,12.383,1.337;17.968,7.001,1.069;6.522,16.695,0.323;10.229,4.900,0.314;10.906,16.821,1.147;7.879,2.239,0.419;15.956,16.652,0.948;17.598,3.411,0.281;18.225,1.845,1.769;3.319,2.339,0.421;0.714,14.636,1.308;1.393,11.929,0.697;8.643,16.553,0.833;8.493,19.758,0.461;13.797,17.914,0.432;10.494,4.438,1.765;9.661,18.446,1.348;5.199,11.317,1.171"
