Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,15.7664,9.3874,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
1,drone_1,5.9106,11.8453,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
1,drone_2,18.1895,5.0519,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
1,drone_3,2.2626,16.3680,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
1,drone_4,15.5758,8.5702,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
1,drone_5,7.2371,6.8586,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
1,drone_6,2.3647,11.1071,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
1,drone_7,6.9503,8.3839,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
1,drone_8,17.1279,1.3542,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
1,drone_9,1.6342,18.4450,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
2,drone_0,15.7902,9.3112,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
2,drone_1,5.8885,11.7807,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
2,drone_2,18.2101,4.9630,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
2,drone_3,2.2203,16.3227,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
2,drone_4,15.5858,8.4818,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
2,drone_5,7.1872,6.7964,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
2,drone_6,2.3125,11.0608,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
2,drone_7,6.9063,8.3406,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
2,drone_8,17.1295,1.2743,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
