Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_0,6.663,14.253,6.080,8.411,"3.664618885861208,5.87933182015258,0.35761445282894727;12.479146089073478,13.952011713437738,0.6751159557324539;12.674068517932028,7.9281976647418695,0.8532765625686468;12.899090618188149,17.745845002779085,0.3481889170973479;8.038519532204669,19.046245259357683,0.48884622745348366;4.501422289172689,18.370360856296973,0.4165110995027536;12.69968132525145,14.653054446974998,0.2621120578833987;1.4792867879451828,1.283760979617223,1.1446639062556407;11.89598849946496,15.386939374573736,1.5869848728611644;15.332346167413341,19.06928982711007,0.34137908941860207;1.8723681003820478,9.172277660766843,0.7024008881911501;13.513762893429819,18.67595831372558,1.072979845009561;17.536279014135115,7.8690439849850975,1.995893752887334;17.941879036855187,14.367505092264548,0.9091333217862501;16.634281843112642,14.948486359921539,0.35956579109909725;16.57860976646397,2.8382357684486474,1.013254079407714;10.348785171166021,15.307013091994609,0.3188457499510942;4.290733205014411,18.065995726015306,0.43601149877207074;4.3613023303959615,1.5293162895569523,0.3709582553553431;13.892244004274357,6.505232115046079,0.4035956838541902;16.440548436852747,11.019953837673802,0.36891544308118407;4.361187358906534,16.294386732522323,0.3589953794234364;16.60734495270017,10.671262970600468,2.3763068523353943;13.09269656818459,3.1201594353060775,0.8970226100152339;3.0495101974855467,2.4909079307814714,0.469524886836113;15.200845941225248,13.801245207237368,1.1885887222880789;7.80072459536222,12.120563634249088,0.37477465794152304;8.5809087246036,12.236140164933143,0.7884509477953681;4.3687168587742296,10.551550619513245,0.47720716354405895;16.458935371383035,6.0638258392458635,2.1488042878519336;3.8918037495769093,16.278345751692925,0.8875432681061888;9.900165854504776,16.587923713067248,0.6014763122886914;4.6348852905673,15.758162140730928,0.454757498972115;15.068291739329553,3.751186381980898,0.34976413533151374;12.110049298969217,4.079489230587667,1.1696443088640387;15.709687663364548,12.433810222286658,0.9727068609779412;13.085127296853411,8.915293824536246,1.1877174409853675;9.51035078068114,16.298060159070598,0.70467619473661;8.517623140631665,3.7421574072763115,0.41356589362187046;7.166616744530814,5.058039993334896,1.1911687383033298;18.906914630165787,16.948494369294565,1.0116019622015497;13.954244199997836,12.440550008277196,1.1085130986821365;15.31579069504588,7.200318374388059,0.27868139126989133;4.632512736562978,16.0005672563974,1.3261069357600088;3.776578617246211,17.309022514619915,0.41664231978497873;7.079476710576679,19.124734040336392,0.8508018620637369;13.349159591275367,7.734106119815716,0.9063831820645556;18.771407292738843,2.432668616192604,0.3722772892461111;3.8287359722860455,3.316618034604124,1.1291415402794276;2.1971652163558666,5.054543255629421,0.3011666141703265;15.945336963323735,16.95400375189823,0.3509589555824577;13.179915656841201,14.109919664670032,1.182258441260361;17.917579679761506,14.234965120919398,2.053266682222752"
2,drone_1,7.616,1.853,6.080,8.411,"3.664618885861208,5.87933182015258,0.35761445282894727;12.479146089073478,13.952011713437738,0.6751159557324539;12.674068517932028,7.9281976647418695,0.8532765625686468;12.899090618188149,17.745845002779085,0.3481889170973479;8.038519532204669,19.046245259357683,0.48884622745348366;4.501422289172689,18.370360856296973,0.4165110995027536;12.69968132525145,14.653054446974998,0.2621120578833987;1.4792867879451828,1.283760979617223,1.1446639062556407;11.89598849946496,15.386939374573736,1.5869848728611644;15.332346167413341,19.06928982711007,0.34137908941860207;1.8723681003820478,9.172277660766843,0.7024008881911501;13.513762893429819,18.67595831372558,1.072979845009561;17.536279014135115,7.8690439849850975,1.995893752887334;17.941879036855187,14.367505092264548,0.9091333217862501;16.634281843112642,14.948486359921539,0.35956579109909725;16.57860976646397,2.8382357684486474,1.013254079407714;10.348785171166021,15.307013091994609,0.3188457499510942;4.290733205014411,18.065995726015306,0.43601149877207074;4.3613023303959615,1.5293162895569523,0.3709582553553431;13.892244004274357,6.505232115046079,0.4035956838541902;16.440548436852747,11.019953837673802,0.36891544308118407;4.361187358906534,16.294386732522323,0.3589953794234364;16.60734495270017,10.671262970600468,2.3763068523353943;13.09269656818459,3.1201594353060775,0.8970226100152339;3.0495101974855467,2.4909079307814714,0.469524886836113;15.200845941225248,13.801245207237368,1.1885887222880789;7.80072459536222,12.120563634249088,0.37477465794152304;8.5809087246036,12.236140164933143,0.7884509477953681;4.3687168587742296,10.551550619513245,0.47720716354405895;16.458935371383035,6.0638258392458635,2.1488042878519336;3.8918037495769093,16.278345751692925,0.8875432681061888;9.900165854504776,16.587923713067248,0.6014763122886914;4.6348852905673,15.758162140730928,0.454757498972115;15.068291739329553,3.751186381980898,0.34976413533151374;12.110049298969217,4.079489230587667,1.1696443088640387;15.709687663364548,12.433810222286658,0.9727068609779412;13.085127296853411,8.915293824536246,1.1877174409853675;9.51035078068114,16.298060159070598,0.70467619473661;8.517623140631665,3.7421574072763115,0.41356589362187046;7.166616744530814,5.058039993334896,1.1911687383033298;18.906914630165787,16.948494369294565,1.0116019622015497;13.954244199997836,12.440550008277196,1.1085130986821365;15.31579069504588,7.200318374388059,0.27868139126989133;4.632512736562978,16.0005672563974,1.3261069357600088;3.776578617246211,17.309022514619915,0.41664231978497873;7.079476710576679,19.124734040336392,0.8508018620637369;13.349159591275367,7.734106119815716,0.9063831820645556;18.771407292738843,2.432668616192604,0.3722772892461111;3.8287359722860455,3.316618034604124,1.1291415402794276;2.1971652163558666,5.054543255629421,0.3011666141703265;15.945336963323735,16.95400375189823,0.3509589555824577;13.179915656841201,14.109919664670032,1.182258441260361;17.917579679761506,14.234965120919398,2.053266682222752"
2,drone_2,7.000,9.916,6.080,8.411,"3.664618885861208,5.87933182015258,0.35761445282894727;12.479146089073478,13.952011713437738,0.6751159557324539;12.674068517932028,7.9281976647418695,0.8532765625686468;12.899090618188149,17.745845002779085,0.3481889170973479;8.038519532204669,19.046245259357683,0.48884622745348366;4.501422289172689,18.370360856296973,0.4165110995027536;12.69968132525145,14.653054446974998,0.2621120578833987;1.4792867879451828,1.283760979617223,1.1446639062556407;11.89598849946496,15.386939374573736,1.5869848728611644;15.332346167413341,19.06928982711007,0.34137908941860207;1.8723681003820478,9.172277660766843,0.7024008881911501;13.513762893429819,18.67595831372558,1.072979845009561;17.536279014135115,7.8690439849850975,1.995893752887334;17.941879036855187,14.367505092264548,0.9091333217862501;16.634281843112642,14.948486359921539,0.35956579109909725;16.57860976646397,2.8382357684486474,1.013254079407714;10.348785171166021,15.307013091994609,0.3188457499510942;4.290733205014411,18.065995726015306,0.43601149877207074;4.3613023303959615,1.5293162895569523,0.3709582553553431;13.892244004274357,6.505232115046079,0.4035956838541902;16.440548436852747,11.019953837673802,0.36891544308118407;4.361187358906534,16.294386732522323,0.3589953794234364;16.60734495270017,10.671262970600468,2.3763068523353943;13.09269656818459,3.1201594353060775,0.8970226100152339;3.0495101974855467,2.4909079307814714,0.469524886836113;15.200845941225248,13.801245207237368,1.1885887222880789;7.80072459536222,12.120563634249088,0.37477465794152304;8.5809087246036,12.236140164933143,0.7884509477953681;4.3687168587742296,10.551550619513245,0.47720716354405895;16.458935371383035,6.0638258392458635,2.1488042878519336;3.8918037495769093,16.278345751692925,0.8875432681061888;9.900165854504776,16.587923713067248,0.6014763122886914;4.6348852905673,15.758162140730928,0.454757498972115;15.068291739329553,3.751186381980898,0.34976413533151374;12.110049298969217,4.079489230587667,1.1696443088640387;15.709687663364548,12.433810222286658,0.9727068609779412;13.085127296853411,8.915293824536246,1.1877174409853675;9.51035078068114,16.298060159070598,0.70467619473661;8.517623140631665,3.7421574072763115,0.41356589362187046;7.166616744530814,5.058039993334896,1.1911687383033298;18.906914630165787,16.948494369294565,1.0116019622015497;13.954244199997836,12.440550008277196,1.1085130986821365;15.31579069504588,7.200318374388059,0.27868139126989133;4.632512736562978,16.0005672563974,1.3261069357600088;3.776578617246211,17.309022514619915,0.41664231978497873;7.079476710576679,19.124734040336392,0.8508018620637369;13.349159591275367,7.734106119815716,0.9063831820645556;18.771407292738843,2.432668616192604,0.3722772892461111;3.8287359722860455,3.316618034604124,1.1291415402794276;2.1971652163558666,5.054543255629421,0.3011666141703265;15.945336963323735,16.95400375189823,0.3509589555824577;13.179915656841201,14.109919664670032,1.182258441260361;17.917579679761506,14.234965120919398,2.053266682222752"
2,drone_3,7.213,8.792,6.080,8.411,"3.664618885861208,5.87933182015258,0.35761445282894727;12.479146089073478,13.952011713437738,0.6751159557324539;12.674068517932028,7.9281976647418695,0.8532765625686468;12.899090618188149,17.745845002779085,0.3481889170973479;8.038519532204669,19.046245259357683,0.48884622745348366;4.501422289172689,18.370360856296973,0.4165110995027536;12.69968132525145,14.653054446974998,0.2621120578833987;1.4792867879451828,1.283760979617223,1.1446639062556407;11.89598849946496,15.386939374573736,1.5869848728611644;15.332346167413341,19.06928982711007,0.34137908941860207;1.8723681003820478,9.172277660766843,0.7024008881911501;13.513762893429819,18.67595831372558,1.072979845009561;17.536279014135115,7.8690439849850975,1.995893752887334;17.941879036855187,14.367505092264548,0.9091333217862501;16.634281843112642,14.948486359921539,0.35956579109909725;16.57860976646397,2.8382357684486474,1.013254079407714;10.348785171166021,15.307013091994609,0.3188457499510942;4.290733205014411,18.065995726015306,0.43601149877207074;4.3613023303959615,1.5293162895569523,0.3709582553553431;13.892244004274357,6.505232115046079,0.4035956838541902;16.440548436852747,11.019953837673802,0.36891544308118407;4.361187358906534,16.294386732522323,0.3589953794234364;16.60734495270017,10.671262970600468,2.3763068523353943;13.09269656818459,3.1201594353060775,0.8970226100152339;3.0495101974855467,2.4909079307814714,0.469524886836113;15.200845941225248,13.801245207237368,1.1885887222880789;7.80072459536222,12.120563634249088,0.37477465794152304;8.5809087246036,12.236140164933143,0.7884509477953681;4.3687168587742296,10.551550619513245,0.47720716354405895;16.458935371383035,6.0638258392458635,2.1488042878519336;3.8918037495769093,16.278345751692925,0.8875432681061888;9.900165854504776,16.587923713067248,0.6014763122886914;4.6348852905673,15.758162140730928,0.454757498972115;15.068291739329553,3.751186381980898,0.34976413533151374;12.110049298969217,4.079489230587667,1.1696443088640387;15.709687663364548,12.433810222286658,0.9727068609779412;13.085127296853411,8.915293824536246,1.1877174409853675;9.51035078068114,16.298060159070598,0.70467619473661;8.517623140631665,3.7421574072763115,0.41356589362187046;7.166616744530814,5.058039993334896,1.1911687383033298;18.906914630165787,16.948494369294565,1.0116019622015497;13.954244199997836,12.440550008277196,1.1085130986821365;15.31579069504588,7.200318374388059,0.27868139126989133;4.632512736562978,16.0005672563974,1.3261069357600088;3.776578617246211,17.309022514619915,0.41664231978497873;7.079476710576679,19.124734040336392,0.8508018620637369;13.349159591275367,7.734106119815716,0.9063831820645556;18.771407292738843,2.432668616192604,0.3722772892461111;3.8287359722860455,3.316618034604124,1.1291415402794276;2.1971652163558666,5.054543255629421,0.3011666141703265;15.945336963323735,16.95400375189823,0.3509589555824577;13.179915656841201,14.109919664670032,1.182258441260361;17.917579679761506,14.234965120919398,2.053266682222752"
2,drone_4,1.894,4.524,6.080,8.411,"3.664618885861208,5.87933182015258,0.35761445282894727;12.479146089073478,13.952011713437738,0.6751159557324539;12.674068517932028,7.9281976647418695,0.8532765625686468;12.899090618188149,17.745845002779085,0.3481889170973479;8.038519532204669,19.046245259357683,0.48884622745348366;4.501422289172689,18.370360856296973,0.4165110995027536;12.69968132525145,14.653054446974998,0.2621120578833987;1.4792867879451828,1.283760979617223,1.1446639062556407;11.89598849946496,15.386939374573736,1.5869848728611644;15.332346167413341,19.06928982711007,0.34137908941860207;1.8723681003820478,9.172277660766843,0.7024008881911501;13.513762893429819,18.67595831372558,1.072979845009561;17.536279014135115,7.8690439849850975,1.995893752887334;17.941879036855187,14.367505092264548,0.9091333217862501;16.634281843112642,14.948486359921539,0.35956579109909725;16.57860976646397,2.8382357684486474,1.013254079407714;10.348785171166021,15.307013091994609,0.3188457499510942;4.290733205014411,18.065995726015306,0.43601149877207074;4.3613023303959615,1.5293162895569523,0.3709582553553431;13.892244004274357,6.505232115046079,0.4035956838541902;16.440548436852747,11.019953837673802,0.36891544308118407;4.361187358906534,16.294386732522323,0.3589953794234364;16.60734495270017,10.671262970600468,2.3763068523353943;13.09269656818459,3.1201594353060775,0.8970226100152339;3.0495101974855467,2.4909079307814714,0.469524886836113;15.200845941225248,13.801245207237368,1.1885887222880789;7.80072459536222,12.120563634249088,0.37477465794152304;8.5809087246036,12.236140164933143,0.7884509477953681;4.3687168587742296,10.551550619513245,0.47720716354405895;16.458935371383035,6.0638258392458635,2.1488042878519336;3.8918037495769093,16.278345751692925,0.8875432681061888;9.900165854504776,16.587923713067248,0.6014763122886914;4.6348852905673,15.758162140730928,0.454757498972115;15.068291739329553,3.751186381980898,0.34976413533151374;12.110049298969217,4.079489230587667,1.1696443088640387;15.709687663364548,12.433810222286658,0.9727068609779412;13.085127296853411,8.915293824536246,1.1877174409853675;9.51035078068114,16.298060159070598,0.70467619473661;8.517623140631665,3.7421574072763115,0.41356589362187046;7.166616744530814,5.058039993334896,1.1911687383033298;18.906914630165787,16.948494369294565,1.0116019622015497;13.954244199997836,12.440550008277196,1.1085130986821365;15.31579069504588,7.200318374388059,0.27868139126989133;4.632512736562978,16.0005672563974,1.3261069357600088;3.776578617246211,17.309022514619915,0.41664231978497873;7.079476710576679,19.124734040336392,0.8508018620637369;13.349159591275367,7.734106119815716,0.9063831820645556;18.771407292738843,2.432668616192604,0.3722772892461111;3.8287359722860455,3.316618034604124,1.1291415402794276;2.1971652163558666,5.054543255629421,0.3011666141703265;15.945336963323735,16.95400375189823,0.3509589555824577;13.179915656841201,14.109919664670032,1.182258441260361;17.917579679761506,14.234965120919398,2.053266682222752"
2,drone_5,11.882,10.257,6.080,8.411,"3.664618885861208,5.87933182015258,0.35761445282894727;12.479146089073478,13.952011713437738,0.6751159557324539;12.674068517932028,7.9281976647418695,0.8532765625686468;12.899090618188149,17.745845002779085,0.3481889170973479;8.038519532204669,19.046245259357683,0.48884622745348366;4.501422289172689,18.370360856296973,0.4165110995027536;12.69968132525145,14.653054446974998,0.2621120578833987;1.4792867879451828,1.283760979617223,1.1446639062556407;11.89598849946496,15.386939374573736,1.5869848728611644;15.332346167413341,19.06928982711007,0.34137908941860207;1.8723681003820478,9.172277660766843,0.7024008881911501;13.513762893429819,18.67595831372558,1.072979845009561;17.536279014135115,7.8690439849850975,1.995893752887334;17.941879036855187,14.367505092264548,0.9091333217862501;16.634281843112642,14.948486359921539,0.35956579109909725;16.57860976646397,2.8382357684486474,1.013254079407714;10.348785171166021,15.307013091994609,0.3188457499510942;4.290733205014411,18.065995726015306,0.43601149877207074;4.3613023303959615,1.5293162895569523,0.3709582553553431;13.892244004274357,6.505232115046079,0.4035956838541902;16.440548436852747,11.019953837673802,0.36891544308118407;4.361187358906534,16.294386732522323,0.3589953794234364;16.60734495270017,10.671262970600468,2.3763068523353943;13.09269656818459,3.1201594353060775,0.8970226100152339;3.0495101974855467,2.4909079307814714,0.469524886836113;15.200845941225248,13.801245207237368,1.1885887222880789;7.80072459536222,12.120563634249088,0.37477465794152304;8.5809087246036,12.236140164933143,0.7884509477953681;4.3687168587742296,10.551550619513245,0.47720716354405895;16.458935371383035,6.0638258392458635,2.1488042878519336;3.8918037495769093,16.278345751692925,0.8875432681061888;9.900165854504776,16.587923713067248,0.6014763122886914;4.6348852905673,15.758162140730928,0.454757498972115;15.068291739329553,3.751186381980898,0.34976413533151374;12.110049298969217,4.079489230587667,1.1696443088640387;15.709687663364548,12.433810222286658,0.9727068609779412;13.085127296853411,8.915293824536246,1.1877174409853675;9.51035078068114,16.298060159070598,0.70467619473661;8.517623140631665,3.7421574072763115,0.41356589362187046;7.166616744530814,5.058039993334896,1.1911687383033298;18.906914630165787,16.948494369294565,1.0116019622015497;13.954244199997836,12.440550008277196,1.1085130986821365;15.31579069504588,7.200318374388059,0.27868139126989133;4.632512736562978,16.0005672563974,1.3261069357600088;3.776578617246211,17.309022514619915,0.41664231978497873;7.079476710576679,19.124734040336392,0.8508018620637369;13.349159591275367,7.734106119815716,0.9063831820645556;18.771407292738843,2.432668616192604,0.3722772892461111;3.8287359722860455,3.316618034604124,1.1291415402794276;2.1971652163558666,5.054543255629421,0.3011666141703265;15.945336963323735,16.95400375189823,0.3509589555824577;13.179915656841201,14.109919664670032,1.182258441260361;17.917579679761506,14.234965120919398,2.053266682222752"
2,drone_6,5.360,3.169,6.080,8.411,"3.664618885861208,5.87933182015258,0.35761445282894727;12.479146089073478,13.952011713437738,0.6751159557324539;12.674068517932028,7.9281976647418695,0.8532765625686468;12.899090618188149,17.745845002779085,0.3481889170973479;8.038519532204669,19.046245259357683,0.48884622745348366;4.501422289172689,18.370360856296973,0.4165110995027536;12.69968132525145,14.653054446974998,0.2621120578833987;1.4792867879451828,1.283760979617223,1.1446639062556407;11.89598849946496,15.386939374573736,1.5869848728611644;15.332346167413341,19.06928982711007,0.34137908941860207;1.8723681003820478,9.172277660766843,0.7024008881911501;13.513762893429819,18.67595831372558,1.072979845009561;17.536279014135115,7.8690439849850975,1.995893752887334;17.941879036855187,14.367505092264548,0.9091333217862501;16.634281843112642,14.948486359921539,0.35956579109909725;16.57860976646397,2.8382357684486474,1.013254079407714;10.348785171166021,15.307013091994609,0.3188457499510942;4.290733205014411,18.065995726015306,0.43601149877207074;4.3613023303959615,1.5293162895569523,0.3709582553553431;13.892244004274357,6.505232115046079,0.4035956838541902;16.440548436852747,11.019953837673802,0.36891544308118407;4.361187358906534,16.294386732522323,0.3589953794234364;16.60734495270017,10.671262970600468,2.3763068523353943;13.09269656818459,3.1201594353060775,0.8970226100152339;3.0495101974855467,2.4909079307814714,0.469524886836113;15.200845941225248,13.801245207237368,1.1885887222880789;7.80072459536222,12.120563634249088,0.37477465794152304;8.5809087246036,12.236140164933143,0.7884509477953681;4.3687168587742296,10.551550619513245,0.47720716354405895;16.458935371383035,6.0638258392458635,2.1488042878519336;3.8918037495769093,16.278345751692925,0.8875432681061888;9.900165854504776,16.587923713067248,0.6014763122886914;4.6348852905673,15.758162140730928,0.454757498972115;15.068291739329553,3.751186381980898,0.34976413533151374;12.110049298969217,4.079489230587667,1.1696443088640387;15.709687663364548,12.433810222286658,0.9727068609779412;13.085127296853411,8.915293824536246,1.1877174409853675;9.51035078068114,16.298060159070598,0.70467619473661;8.517623140631665,3.7421574072763115,0.41356589362187046;7.166616744530814,5.058039993334896,1.1911687383033298;18.906914630165787,16.948494369294565,1.0116019622015497;13.954244199997836,12.440550008277196,1.1085130986821365;15.31579069504588,7.200318374388059,0.27868139126989133;4.632512736562978,16.0005672563974,1.3261069357600088;3.776578617246211,17.309022514619915,0.41664231978497873;7.079476710576679,19.124734040336392,0.8508018620637369;13.349159591275367,7.734106119815716,0.9063831820645556;18.771407292738843,2.432668616192604,0.3722772892461111;3.8287359722860455,3.316618034604124,1.1291415402794276;2.1971652163558666,5.054543255629421,0.3011666141703265;15.945336963323735,16.95400375189823,0.3509589555824577;13.179915656841201,14.109919664670032,1.182258441260361;17.917579679761506,14.234965120919398,2.053266682222752"
2,drone_7,13.697,1.305,6.080,8.411,"3.664618885861208,5.87933182015258,0.35761445282894727;12.479146089073478,13.952011713437738,0.6751159557324539;12.674068517932028,7.9281976647418695,0.8532765625686468;12.899090618188149,17.745845002779085,0.3481889170973479;8.038519532204669,19.046245259357683,0.48884622745348366;4.501422289172689,18.370360856296973,0.4165110995027536;12.69968132525145,14.653054446974998,0.2621120578833987;1.4792867879451828,1.283760979617223,1.1446639062556407;11.89598849946496,15.386939374573736,1.5869848728611644;15.332346167413341,19.06928982711007,0.34137908941860207;1.8723681003820478,9.172277660766843,0.7024008881911501;13.513762893429819,18.67595831372558,1.072979845009561;17.536279014135115,7.8690439849850975,1.995893752887334;17.941879036855187,14.367505092264548,0.9091333217862501;16.634281843112642,14.948486359921539,0.35956579109909725;16.57860976646397,2.8382357684486474,1.013254079407714;10.348785171166021,15.307013091994609,0.3188457499510942;4.290733205014411,18.065995726015306,0.43601149877207074;4.3613023303959615,1.5293162895569523,0.3709582553553431;13.892244004274357,6.505232115046079,0.4035956838541902;16.440548436852747,11.019953837673802,0.36891544308118407;4.361187358906534,16.294386732522323,0.3589953794234364;16.60734495270017,10.671262970600468,2.3763068523353943;13.09269656818459,3.1201594353060775,0.8970226100152339;3.0495101974855467,2.4909079307814714,0.469524886836113;15.200845941225248,13.801245207237368,1.1885887222880789;7.80072459536222,12.120563634249088,0.37477465794152304;8.5809087246036,12.236140164933143,0.7884509477953681;4.3687168587742296,10.551550619513245,0.47720716354405895;16.458935371383035,6.0638258392458635,2.1488042878519336;3.8918037495769093,16.278345751692925,0.8875432681061888;9.900165854504776,16.587923713067248,0.6014763122886914;4.6348852905673,15.758162140730928,0.454757498972115;15.068291739329553,3.751186381980898,0.34976413533151374;12.110049298969217,4.079489230587667,1.1696443088640387;15.709687663364548,12.433810222286658,0.9727068609779412;13.085127296853411,8.915293824536246,1.1877174409853675;9.51035078068114,16.298060159070598,0.70467619473661;8.517623140631665,3.7421574072763115,0.41356589362187046;7.166616744530814,5.058039993334896,1.1911687383033298;18.906914630165787,16.948494369294565,1.0116019622015497;13.954244199997836,12.440550008277196,1.1085130986821365;15.31579069504588,7.200318374388059,0.27868139126989133;4.632512736562978,16.0005672563974,1.3261069357600088;3.776578617246211,17.309022514619915,0.41664231978497873;7.079476710576679,19.124734040336392,0.8508018620637369;13.349159591275367,7.734106119815716,0.9063831820645556;18.771407292738843,2.432668616192604,0.3722772892461111;3.8287359722860455,3.316618034604124,1.1291415402794276;2.1971652163558666,5.054543255629421,0.3011666141703265;15.945336963323735,16.95400375189823,0.3509589555824577;13.179915656841201,14.109919664670032,1.182258441260361;17.917579679761506,14.234965120919398,2.053266682222752"
2,drone_8,7.659,14.228,6.080,8.411,"3.664618885861208,5.87933182015258,0.35761445282894727;12.479146089073478,13.952011713437738,0.6751159557324539;12.674068517932028,7.9281976647418695,0.8532765625686468;12.899090618188149,17.745845002779085,0.3481889170973479;8.038519532204669,19.046245259357683,0.48884622745348366;4.501422289172689,18.370360856296973,0.4165110995027536;12.69968132525145,14.653054446974998,0.2621120578833987;1.4792867879451828,1.283760979617223,1.1446639062556407;11.89598849946496,15.386939374573736,1.5869848728611644;15.332346167413341,19.06928982711007,0.34137908941860207;1.8723681003820478,9.172277660766843,0.7024008881911501;13.513762893429819,18.67595831372558,1.072979845009561;17.536279014135115,7.8690439849850975,1.995893752887334;17.941879036855187,14.367505092264548,0.9091333217862501;16.634281843112642,14.948486359921539,0.35956579109909725;16.57860976646397,2.8382357684486474,1.013254079407714;10.348785171166021,15.307013091994609,0.3188457499510942;4.290733205014411,18.065995726015306,0.43601149877207074;4.3613023303959615,1.5293162895569523,0.3709582553553431;13.892244004274357,6.505232115046079,0.4035956838541902;16.440548436852747,11.019953837673802,0.36891544308118407;4.361187358906534,16.294386732522323,0.3589953794234364;16.60734495270017,10.671262970600468,2.3763068523353943;13.09269656818459,3.1201594353060775,0.8970226100152339;3.0495101974855467,2.4909079307814714,0.469524886836113;15.200845941225248,13.801245207237368,1.1885887222880789;7.80072459536222,12.120563634249088,0.37477465794152304;8.5809087246036,12.236140164933143,0.7884509477953681;4.3687168587742296,10.551550619513245,0.47720716354405895;16.458935371383035,6.0638258392458635,2.1488042878519336;3.8918037495769093,16.278345751692925,0.8875432681061888;9.900165854504776,16.587923713067248,0.6014763122886914;4.6348852905673,15.758162140730928,0.454757498972115;15.068291739329553,3.751186381980898,0.34976413533151374;12.110049298969217,4.079489230587667,1.1696443088640387;15.709687663364548,12.433810222286658,0.9727068609779412;13.085127296853411,8.915293824536246,1.1877174409853675;9.51035078068114,16.298060159070598,0.70467619473661;8.517623140631665,3.7421574072763115,0.41356589362187046;7.166616744530814,5.058039993334896,1.1911687383033298;18.906914630165787,16.948494369294565,1.0116019622015497;13.954244199997836,12.440550008277196,1.1085130986821365;15.31579069504588,7.200318374388059,0.27868139126989133;4.632512736562978,16.0005672563974,1.3261069357600088;3.776578617246211,17.309022514619915,0.41664231978497873;7.079476710576679,19.124734040336392,0.8508018620637369;13.349159591275367,7.734106119815716,0.9063831820645556;18.771407292738843,2.432668616192604,0.3722772892461111;3.8287359722860455,3.316618034604124,1.1291415402794276;2.1971652163558666,5.054543255629421,0.3011666141703265;15.945336963323735,16.95400375189823,0.3509589555824577;13.179915656841201,14.109919664670032,1.182258441260361;17.917579679761506,14.234965120919398,2.053266682222752"
2,drone_9,4.835,12.771,6.080,8.411,"3.664618885861208,5.87933182015258,0.35761445282894727;12.479146089073478,13.952011713437738,0.6751159557324539;12.674068517932028,7.9281976647418695,0.8532765625686468;12.899090618188149,17.745845002779085,0.3481889170973479;8.038519532204669,19.046245259357683,0.48884622745348366;4.501422289172689,18.370360856296973,0.4165110995027536;12.69968132525145,14.653054446974998,0.2621120578833987;1.4792867879451828,1.283760979617223,1.1446639062556407;11.89598849946496,15.386939374573736,1.5869848728611644;15.332346167413341,19.06928982711007,0.34137908941860207;1.8723681003820478,9.172277660766843,0.7024008881911501;13.513762893429819,18.67595831372558,1.072979845009561;17.536279014135115,7.8690439849850975,1.995893752887334;17.941879036855187,14.367505092264548,0.9091333217862501;16.634281843112642,14.948486359921539,0.35956579109909725;16.57860976646397,2.8382357684486474,1.013254079407714;10.348785171166021,15.307013091994609,0.3188457499510942;4.290733205014411,18.065995726015306,0.43601149877207074;4.3613023303959615,1.5293162895569523,0.3709582553553431;13.892244004274357,6.505232115046079,0.4035956838541902;16.440548436852747,11.019953837673802,0.36891544308118407;4.361187358906534,16.294386732522323,0.3589953794234364;16.60734495270017,10.671262970600468,2.3763068523353943;13.09269656818459,3.1201594353060775,0.8970226100152339;3.0495101974855467,2.4909079307814714,0.469524886836113;15.200845941225248,13.801245207237368,1.1885887222880789;7.80072459536222,12.120563634249088,0.37477465794152304;8.5809087246036,12.236140164933143,0.7884509477953681;4.3687168587742296,10.551550619513245,0.47720716354405895;16.458935371383035,6.0638258392458635,2.1488042878519336;3.8918037495769093,16.278345751692925,0.8875432681061888;9.900165854504776,16.587923713067248,0.6014763122886914;4.6348852905673,15.758162140730928,0.454757498972115;15.068291739329553,3.751186381980898,0.34976413533151374;12.110049298969217,4.079489230587667,1.1696443088640387;15.709687663364548,12.433810222286658,0.9727068609779412;13.085127296853411,8.915293824536246,1.1877174409853675;9.51035078068114,16.298060159070598,0.70467619473661;8.517623140631665,3.7421574072763115,0.41356589362187046;7.166616744530814,5.058039993334896,1.1911687383033298;18.906914630165787,16.948494369294565,1.0116019622015497;13.954244199997836,12.440550008277196,1.1085130986821365;15.31579069504588,7.200318374388059,0.27868139126989133;4.632512736562978,16.0005672563974,1.3261069357600088;3.776578617246211,17.309022514619915,0.41664231978497873;7.079476710576679,19.124734040336392,0.8508018620637369;13.349159591275367,7.734106119815716,0.9063831820645556;18.771407292738843,2.432668616192604,0.3722772892461111;3.8287359722860455,3.316618034604124,1.1291415402794276;2.1971652163558666,5.054543255629421,0.3011666141703265;15.945336963323735,16.95400375189823,0.3509589555824577;13.179915656841201,14.109919664670032,1.182258441260361;17.917579679761506,14.234965120919398,2.053266682222752"
