Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,3.3482,3.6812,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;7.330,3.560,1.161;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;1.572,4.422,0.248;7.469,16.916,1.246;0.510,2.136,0.863;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370"
0,drone_1,4.7967,4.1105,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;7.330,3.560,1.161;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;1.572,4.422,0.248;7.469,16.916,1.246;0.510,2.136,0.863;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370"
0,drone_2,4.1481,2.7025,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;7.330,3.560,1.161;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;1.572,4.422,0.248;7.469,16.916,1.246;0.510,2.136,0.863;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370"
0,drone_3,3.5052,3.1170,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;7.330,3.560,1.161;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;1.572,4.422,0.248;7.469,16.916,1.246;0.510,2.136,0.863;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370"
0,drone_4,2.5373,1.8428,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;7.330,3.560,1.161;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;1.572,4.422,0.248;7.469,16.916,1.246;0.510,2.136,0.863;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370"
0,drone_5,3.0454,4.0905,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;7.330,3.560,1.161;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;1.572,4.422,0.248;7.469,16.916,1.246;0.510,2.136,0.863;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370"
0,drone_6,5.0363,3.6742,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;7.330,3.560,1.161;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;1.572,4.422,0.248;7.469,16.916,1.246;0.510,2.136,0.863;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370"
0,drone_7,3.9256,3.6742,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;7.330,3.560,1.161;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;1.572,4.422,0.248;7.469,16.916,1.246;0.510,2.136,0.863;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370"
0,drone_8,2.6231,3.0922,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;7.330,3.560,1.161;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;1.572,4.422,0.248;7.469,16.916,1.246;0.510,2.136,0.863;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370"
0,drone_9,3.0375,1.4135,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;7.330,3.560,1.161;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;1.572,4.422,0.248;7.469,16.916,1.246;0.510,2.136,0.863;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370"
