Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
34,drone_8,12.1998,7.6578,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
34,drone_9,17.1085,7.4829,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
35,drone_2,9.0930,10.9047,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
35,drone_3,8.7326,7.3397,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
35,drone_8,12.2425,7.8532,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
35,drone_9,17.1522,7.6781,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
36,drone_2,9.2317,11.0488,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
36,drone_3,8.9014,7.4469,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
36,drone_8,12.2677,8.0516,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
36,drone_9,17.1952,7.8734,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
37,drone_2,9.3715,11.1918,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
37,drone_3,9.0680,7.5576,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
37,drone_8,12.2831,8.2510,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
37,drone_9,17.2643,8.0611,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
38,drone_2,9.5120,11.3341,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
38,drone_3,9.2325,7.6714,17.0000,17.0000,"0.593,18.880,0.699;19.551,8.346,0.475;3.074,17.620,1.625;1.023,8.041,0.357;13.738,16.628,0.770;5.948,17.989,0.276;12.959,11.184,1.216;1.493,8.574,0.262;9.165,16.042,1.281;8.946,9.552,0.293;7.054,13.362,2.097;13.627,7.273,0.473;4.510,16.035,0.653;17.698,12.890,1.236;3.818,1.099,1.620;18.744,8.045,0.894;5.982,14.161,1.729;5.220,16.497,1.286;12.888,17.884,0.259;5.441,14.374,1.331;19.251,6.587,0.719;12.028,17.265,1.317;8.909,16.771,1.871;14.180,18.056,0.686;1.686,4.353,0.330;10.886,15.258,0.416;13.711,9.692,0.264;19.436,1.994,0.437;19.529,14.832,0.640;12.266,19.663,0.650;7.046,16.697,1.033;1.492,1.568,0.242;11.518,15.250,2.299;0.365,8.717,0.316;6.625,17.719,1.394;1.840,2.565,1.187;10.296,12.252,0.402;13.453,5.960,0.407;17.404,0.947,0.302;8.078,17.783,0.784;13.796,8.272,0.391;18.707,5.238,0.389;8.101,18.046,1.055;13.536,6.175,0.932;15.389,10.259,0.299;10.112,1.160,0.286;18.182,19.567,0.212;19.332,9.460,0.971;1.679,15.527,1.111;14.599,0.570,0.649;18.458,14.331,0.454;5.548,1.891,0.483;14.323,12.037,0.307;17.196,19.590,0.411;7.499,15.079,0.828;10.694,11.310,0.403;1.304,9.179,0.241;10.515,18.661,0.302;9.226,1.944,1.301;15.972,10.219,1.380;18.648,5.748,0.996;15.326,14.879,0.252;1.607,1.957,2.326;11.703,13.255,0.833;17.599,11.488,0.457;3.542,18.889,1.035;19.308,10.702,0.962;15.978,19.484,0.637;14.965,9.220,0.996"
