Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
19,drone_4,10.3799,18.9986,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
19,drone_6,9.1128,17.8937,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
19,drone_7,6.3352,15.4871,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
19,drone_8,8.4943,17.9710,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
19,drone_9,15.3175,4.6334,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
20,drone_3,5.8457,17.9840,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
20,drone_4,10.5788,19.0200,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
20,drone_6,9.2786,18.0056,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
20,drone_7,6.4743,15.5372,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
20,drone_8,8.6291,18.0169,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
20,drone_9,15.4342,4.7958,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
21,drone_3,5.9753,18.1351,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
21,drone_4,10.7783,19.0340,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
21,drone_6,9.4625,18.0842,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
21,drone_7,6.5980,15.6230,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
21,drone_8,8.8042,18.0928,17.0000,17.0000,"19.502,17.989,0.249;7.262,5.057,0.228;15.946,11.728,1.251;10.685,14.670,0.405;8.285,6.426,0.686;15.990,7.688,1.219;10.672,11.145,0.311;4.097,2.898,1.562;14.376,17.416,0.288;13.939,19.580,0.801;11.884,15.293,1.370;13.684,9.469,0.834;18.572,9.439,0.231;13.393,12.873,0.328;19.666,11.491,0.226;9.933,0.987,0.234;1.557,1.296,0.350;12.433,12.295,0.473;5.335,8.532,1.243;9.738,11.517,1.337;19.576,18.266,0.630;3.586,13.974,0.248;15.733,1.186,0.317;6.079,5.349,0.452;2.134,1.874,2.160;5.097,6.880,1.082;8.158,7.948,0.302;14.098,17.350,0.231;11.057,16.024,0.459;2.496,12.207,0.369;12.793,12.783,0.646;9.271,6.625,0.443;13.328,13.600,2.032;14.651,7.761,0.712;4.947,12.517,1.033;15.673,10.204,1.528;10.475,17.961,0.232;19.775,6.351,0.365;7.529,11.843,0.397;16.904,19.717,0.291;16.386,8.160,1.786;3.988,13.324,0.314;9.327,5.445,0.719;7.176,7.338,1.874;8.346,0.602,1.181;19.354,7.119,0.948;6.778,4.401,2.339;11.711,11.346,0.614;4.579,1.053,0.744;17.612,7.452,1.695;9.388,8.120,0.375;15.766,10.079,2.096;7.525,12.607,0.269;4.608,8.904,1.277;0.566,14.122,0.375;10.126,5.896,0.945;12.375,16.455,1.330;6.322,9.524,0.819;9.993,6.903,1.170;14.123,19.049,1.240;16.455,5.527,0.445;10.258,10.316,0.985;3.837,10.674,0.229;19.396,12.552,0.609;6.055,2.272,0.658;17.631,12.562,1.053;15.923,6.715,1.097"
