Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,11.192,16.466,11.288,6.631,"17.773417754853263,11.047295468541822,2.2065318301523638;16.41244652454796,16.706666595764194,2.3898266898577316;14.621406678418266,9.40126690929966,2.1239845626897402;12.381692652111678,14.562770173909401,0.9935799013536118;8.244337606974842,2.4535935678679426,0.32662405343750145;13.831383150927984,1.8209569481110526,0.9876006639593382;16.6400529857019,4.393778248480373,1.1702793176099906;15.740187720947393,0.7040233040675687,0.39823544721310666;2.6160213002060884,4.299583308100429,1.7424212890132762;17.79874400480167,16.42795776024257,2.1776878718950594;17.889883375877172,7.346696901116059,1.3215570321601904;8.120062376190116,15.363610001855083,0.4991577091540581;14.615768017599954,9.706952097978679,1.897670409954663;0.7297732164783928,16.96918589276711,0.4350910845183307;15.803123642590267,4.290584284671989,1.998384061332185;5.858561262542984,7.823575738484471,0.24440256624970072;10.864032617038648,12.747272540317276,0.8226682908307628;18.624890790260256,9.36211663312225,0.3610522514413971;8.152476534609269,13.549545808820495,2.3356744427294327;12.525943960439118,1.563619629323308,0.4595543137192561;3.77496409196904,15.92284858557107,0.9840870916816065;14.79748718443588,3.770748504220249,0.4659611605966272;12.89703599119327,19.268238701313553,0.22421601389061455;17.309744111833332,12.278225052681917,1.0716930743380362"
1,drone_1,10.840,15.633,11.288,6.631,"17.773417754853263,11.047295468541822,2.2065318301523638;16.41244652454796,16.706666595764194,2.3898266898577316;14.621406678418266,9.40126690929966,2.1239845626897402;12.381692652111678,14.562770173909401,0.9935799013536118;8.244337606974842,2.4535935678679426,0.32662405343750145;13.831383150927984,1.8209569481110526,0.9876006639593382;16.6400529857019,4.393778248480373,1.1702793176099906;15.740187720947393,0.7040233040675687,0.39823544721310666;2.6160213002060884,4.299583308100429,1.7424212890132762;17.79874400480167,16.42795776024257,2.1776878718950594;17.889883375877172,7.346696901116059,1.3215570321601904;8.120062376190116,15.363610001855083,0.4991577091540581;14.615768017599954,9.706952097978679,1.897670409954663;0.7297732164783928,16.96918589276711,0.4350910845183307;15.803123642590267,4.290584284671989,1.998384061332185;5.858561262542984,7.823575738484471,0.24440256624970072;10.864032617038648,12.747272540317276,0.8226682908307628;18.624890790260256,9.36211663312225,0.3610522514413971;8.152476534609269,13.549545808820495,2.3356744427294327;12.525943960439118,1.563619629323308,0.4595543137192561;3.77496409196904,15.92284858557107,0.9840870916816065;14.79748718443588,3.770748504220249,0.4659611605966272;12.89703599119327,19.268238701313553,0.22421601389061455;17.309744111833332,12.278225052681917,1.0716930743380362"
1,drone_2,10.275,16.950,11.288,6.631,"17.773417754853263,11.047295468541822,2.2065318301523638;16.41244652454796,16.706666595764194,2.3898266898577316;14.621406678418266,9.40126690929966,2.1239845626897402;12.381692652111678,14.562770173909401,0.9935799013536118;8.244337606974842,2.4535935678679426,0.32662405343750145;13.831383150927984,1.8209569481110526,0.9876006639593382;16.6400529857019,4.393778248480373,1.1702793176099906;15.740187720947393,0.7040233040675687,0.39823544721310666;2.6160213002060884,4.299583308100429,1.7424212890132762;17.79874400480167,16.42795776024257,2.1776878718950594;17.889883375877172,7.346696901116059,1.3215570321601904;8.120062376190116,15.363610001855083,0.4991577091540581;14.615768017599954,9.706952097978679,1.897670409954663;0.7297732164783928,16.96918589276711,0.4350910845183307;15.803123642590267,4.290584284671989,1.998384061332185;5.858561262542984,7.823575738484471,0.24440256624970072;10.864032617038648,12.747272540317276,0.8226682908307628;18.624890790260256,9.36211663312225,0.3610522514413971;8.152476534609269,13.549545808820495,2.3356744427294327;12.525943960439118,1.563619629323308,0.4595543137192561;3.77496409196904,15.92284858557107,0.9840870916816065;14.79748718443588,3.770748504220249,0.4659611605966272;12.89703599119327,19.268238701313553,0.22421601389061455;17.309744111833332,12.278225052681917,1.0716930743380362"
1,drone_3,9.656,17.197,11.288,6.631,"17.773417754853263,11.047295468541822,2.2065318301523638;16.41244652454796,16.706666595764194,2.3898266898577316;14.621406678418266,9.40126690929966,2.1239845626897402;12.381692652111678,14.562770173909401,0.9935799013536118;8.244337606974842,2.4535935678679426,0.32662405343750145;13.831383150927984,1.8209569481110526,0.9876006639593382;16.6400529857019,4.393778248480373,1.1702793176099906;15.740187720947393,0.7040233040675687,0.39823544721310666;2.6160213002060884,4.299583308100429,1.7424212890132762;17.79874400480167,16.42795776024257,2.1776878718950594;17.889883375877172,7.346696901116059,1.3215570321601904;8.120062376190116,15.363610001855083,0.4991577091540581;14.615768017599954,9.706952097978679,1.897670409954663;0.7297732164783928,16.96918589276711,0.4350910845183307;15.803123642590267,4.290584284671989,1.998384061332185;5.858561262542984,7.823575738484471,0.24440256624970072;10.864032617038648,12.747272540317276,0.8226682908307628;18.624890790260256,9.36211663312225,0.3610522514413971;8.152476534609269,13.549545808820495,2.3356744427294327;12.525943960439118,1.563619629323308,0.4595543137192561;3.77496409196904,15.92284858557107,0.9840870916816065;14.79748718443588,3.770748504220249,0.4659611605966272;12.89703599119327,19.268238701313553,0.22421601389061455;17.309744111833332,12.278225052681917,1.0716930743380362"
1,drone_4,8.701,16.276,11.288,6.631,"17.773417754853263,11.047295468541822,2.2065318301523638;16.41244652454796,16.706666595764194,2.3898266898577316;14.621406678418266,9.40126690929966,2.1239845626897402;12.381692652111678,14.562770173909401,0.9935799013536118;8.244337606974842,2.4535935678679426,0.32662405343750145;13.831383150927984,1.8209569481110526,0.9876006639593382;16.6400529857019,4.393778248480373,1.1702793176099906;15.740187720947393,0.7040233040675687,0.39823544721310666;2.6160213002060884,4.299583308100429,1.7424212890132762;17.79874400480167,16.42795776024257,2.1776878718950594;17.889883375877172,7.346696901116059,1.3215570321601904;8.120062376190116,15.363610001855083,0.4991577091540581;14.615768017599954,9.706952097978679,1.897670409954663;0.7297732164783928,16.96918589276711,0.4350910845183307;15.803123642590267,4.290584284671989,1.998384061332185;5.858561262542984,7.823575738484471,0.24440256624970072;10.864032617038648,12.747272540317276,0.8226682908307628;18.624890790260256,9.36211663312225,0.3610522514413971;8.152476534609269,13.549545808820495,2.3356744427294327;12.525943960439118,1.563619629323308,0.4595543137192561;3.77496409196904,15.92284858557107,0.9840870916816065;14.79748718443588,3.770748504220249,0.4659611605966272;12.89703599119327,19.268238701313553,0.22421601389061455;17.309744111833332,12.278225052681917,1.0716930743380362"
1,drone_5,11.005,17.908,11.288,6.631,"17.773417754853263,11.047295468541822,2.2065318301523638;16.41244652454796,16.706666595764194,2.3898266898577316;14.621406678418266,9.40126690929966,2.1239845626897402;12.381692652111678,14.562770173909401,0.9935799013536118;8.244337606974842,2.4535935678679426,0.32662405343750145;13.831383150927984,1.8209569481110526,0.9876006639593382;16.6400529857019,4.393778248480373,1.1702793176099906;15.740187720947393,0.7040233040675687,0.39823544721310666;2.6160213002060884,4.299583308100429,1.7424212890132762;17.79874400480167,16.42795776024257,2.1776878718950594;17.889883375877172,7.346696901116059,1.3215570321601904;8.120062376190116,15.363610001855083,0.4991577091540581;14.615768017599954,9.706952097978679,1.897670409954663;0.7297732164783928,16.96918589276711,0.4350910845183307;15.803123642590267,4.290584284671989,1.998384061332185;5.858561262542984,7.823575738484471,0.24440256624970072;10.864032617038648,12.747272540317276,0.8226682908307628;18.624890790260256,9.36211663312225,0.3610522514413971;8.152476534609269,13.549545808820495,2.3356744427294327;12.525943960439118,1.563619629323308,0.4595543137192561;3.77496409196904,15.92284858557107,0.9840870916816065;14.79748718443588,3.770748504220249,0.4659611605966272;12.89703599119327,19.268238701313553,0.22421601389061455;17.309744111833332,12.278225052681917,1.0716930743380362"
1,drone_6,9.938,15.727,11.288,6.631,"17.773417754853263,11.047295468541822,2.2065318301523638;16.41244652454796,16.706666595764194,2.3898266898577316;14.621406678418266,9.40126690929966,2.1239845626897402;12.381692652111678,14.562770173909401,0.9935799013536118;8.244337606974842,2.4535935678679426,0.32662405343750145;13.831383150927984,1.8209569481110526,0.9876006639593382;16.6400529857019,4.393778248480373,1.1702793176099906;15.740187720947393,0.7040233040675687,0.39823544721310666;2.6160213002060884,4.299583308100429,1.7424212890132762;17.79874400480167,16.42795776024257,2.1776878718950594;17.889883375877172,7.346696901116059,1.3215570321601904;8.120062376190116,15.363610001855083,0.4991577091540581;14.615768017599954,9.706952097978679,1.897670409954663;0.7297732164783928,16.96918589276711,0.4350910845183307;15.803123642590267,4.290584284671989,1.998384061332185;5.858561262542984,7.823575738484471,0.24440256624970072;10.864032617038648,12.747272540317276,0.8226682908307628;18.624890790260256,9.36211663312225,0.3610522514413971;8.152476534609269,13.549545808820495,2.3356744427294327;12.525943960439118,1.563619629323308,0.4595543137192561;3.77496409196904,15.92284858557107,0.9840870916816065;14.79748718443588,3.770748504220249,0.4659611605966272;12.89703599119327,19.268238701313553,0.22421601389061455;17.309744111833332,12.278225052681917,1.0716930743380362"
1,drone_7,8.782,17.768,11.288,6.631,"17.773417754853263,11.047295468541822,2.2065318301523638;16.41244652454796,16.706666595764194,2.3898266898577316;14.621406678418266,9.40126690929966,2.1239845626897402;12.381692652111678,14.562770173909401,0.9935799013536118;8.244337606974842,2.4535935678679426,0.32662405343750145;13.831383150927984,1.8209569481110526,0.9876006639593382;16.6400529857019,4.393778248480373,1.1702793176099906;15.740187720947393,0.7040233040675687,0.39823544721310666;2.6160213002060884,4.299583308100429,1.7424212890132762;17.79874400480167,16.42795776024257,2.1776878718950594;17.889883375877172,7.346696901116059,1.3215570321601904;8.120062376190116,15.363610001855083,0.4991577091540581;14.615768017599954,9.706952097978679,1.897670409954663;0.7297732164783928,16.96918589276711,0.4350910845183307;15.803123642590267,4.290584284671989,1.998384061332185;5.858561262542984,7.823575738484471,0.24440256624970072;10.864032617038648,12.747272540317276,0.8226682908307628;18.624890790260256,9.36211663312225,0.3610522514413971;8.152476534609269,13.549545808820495,2.3356744427294327;12.525943960439118,1.563619629323308,0.4595543137192561;3.77496409196904,15.92284858557107,0.9840870916816065;14.79748718443588,3.770748504220249,0.4659611605966272;12.89703599119327,19.268238701313553,0.22421601389061455;17.309744111833332,12.278225052681917,1.0716930743380362"
1,drone_8,8.472,17.080,11.288,6.631,"17.773417754853263,11.047295468541822,2.2065318301523638;16.41244652454796,16.706666595764194,2.3898266898577316;14.621406678418266,9.40126690929966,2.1239845626897402;12.381692652111678,14.562770173909401,0.9935799013536118;8.244337606974842,2.4535935678679426,0.32662405343750145;13.831383150927984,1.8209569481110526,0.9876006639593382;16.6400529857019,4.393778248480373,1.1702793176099906;15.740187720947393,0.7040233040675687,0.39823544721310666;2.6160213002060884,4.299583308100429,1.7424212890132762;17.79874400480167,16.42795776024257,2.1776878718950594;17.889883375877172,7.346696901116059,1.3215570321601904;8.120062376190116,15.363610001855083,0.4991577091540581;14.615768017599954,9.706952097978679,1.897670409954663;0.7297732164783928,16.96918589276711,0.4350910845183307;15.803123642590267,4.290584284671989,1.998384061332185;5.858561262542984,7.823575738484471,0.24440256624970072;10.864032617038648,12.747272540317276,0.8226682908307628;18.624890790260256,9.36211663312225,0.3610522514413971;8.152476534609269,13.549545808820495,2.3356744427294327;12.525943960439118,1.563619629323308,0.4595543137192561;3.77496409196904,15.92284858557107,0.9840870916816065;14.79748718443588,3.770748504220249,0.4659611605966272;12.89703599119327,19.268238701313553,0.22421601389061455;17.309744111833332,12.278225052681917,1.0716930743380362"
1,drone_9,9.683,17.813,11.288,6.631,"17.773417754853263,11.047295468541822,2.2065318301523638;16.41244652454796,16.706666595764194,2.3898266898577316;14.621406678418266,9.40126690929966,2.1239845626897402;12.381692652111678,14.562770173909401,0.9935799013536118;8.244337606974842,2.4535935678679426,0.32662405343750145;13.831383150927984,1.8209569481110526,0.9876006639593382;16.6400529857019,4.393778248480373,1.1702793176099906;15.740187720947393,0.7040233040675687,0.39823544721310666;2.6160213002060884,4.299583308100429,1.7424212890132762;17.79874400480167,16.42795776024257,2.1776878718950594;17.889883375877172,7.346696901116059,1.3215570321601904;8.120062376190116,15.363610001855083,0.4991577091540581;14.615768017599954,9.706952097978679,1.897670409954663;0.7297732164783928,16.96918589276711,0.4350910845183307;15.803123642590267,4.290584284671989,1.998384061332185;5.858561262542984,7.823575738484471,0.24440256624970072;10.864032617038648,12.747272540317276,0.8226682908307628;18.624890790260256,9.36211663312225,0.3610522514413971;8.152476534609269,13.549545808820495,2.3356744427294327;12.525943960439118,1.563619629323308,0.4595543137192561;3.77496409196904,15.92284858557107,0.9840870916816065;14.79748718443588,3.770748504220249,0.4659611605966272;12.89703599119327,19.268238701313553,0.22421601389061455;17.309744111833332,12.278225052681917,1.0716930743380362"
2,drone_0,11.192,16.294,11.288,6.631,"17.773417754853263,11.047295468541822,2.2065318301523638;16.41244652454796,16.706666595764194,2.3898266898577316;14.621406678418266,9.40126690929966,2.1239845626897402;12.381692652111678,14.562770173909401,0.9935799013536118;8.244337606974842,2.4535935678679426,0.32662405343750145;13.831383150927984,1.8209569481110526,0.9876006639593382;16.6400529857019,4.393778248480373,1.1702793176099906;15.740187720947393,0.7040233040675687,0.39823544721310666;2.6160213002060884,4.299583308100429,1.7424212890132762;17.79874400480167,16.42795776024257,2.1776878718950594;17.889883375877172,7.346696901116059,1.3215570321601904;8.120062376190116,15.363610001855083,0.4991577091540581;14.615768017599954,9.706952097978679,1.897670409954663;0.7297732164783928,16.96918589276711,0.4350910845183307;15.803123642590267,4.290584284671989,1.998384061332185;5.858561262542984,7.823575738484471,0.24440256624970072;10.864032617038648,12.747272540317276,0.8226682908307628;18.624890790260256,9.36211663312225,0.3610522514413971;8.152476534609269,13.549545808820495,2.3356744427294327;12.525943960439118,1.563619629323308,0.4595543137192561;3.77496409196904,15.92284858557107,0.9840870916816065;14.79748718443588,3.770748504220249,0.4659611605966272;12.89703599119327,19.268238701313553,0.22421601389061455;17.309744111833332,12.278225052681917,1.0716930743380362"
2,drone_1,10.840,15.485,11.288,6.631,"17.773417754853263,11.047295468541822,2.2065318301523638;16.41244652454796,16.706666595764194,2.3898266898577316;14.621406678418266,9.40126690929966,2.1239845626897402;12.381692652111678,14.562770173909401,0.9935799013536118;8.244337606974842,2.4535935678679426,0.32662405343750145;13.831383150927984,1.8209569481110526,0.9876006639593382;16.6400529857019,4.393778248480373,1.1702793176099906;15.740187720947393,0.7040233040675687,0.39823544721310666;2.6160213002060884,4.299583308100429,1.7424212890132762;17.79874400480167,16.42795776024257,2.1776878718950594;17.889883375877172,7.346696901116059,1.3215570321601904;8.120062376190116,15.363610001855083,0.4991577091540581;14.615768017599954,9.706952097978679,1.897670409954663;0.7297732164783928,16.96918589276711,0.4350910845183307;15.803123642590267,4.290584284671989,1.998384061332185;5.858561262542984,7.823575738484471,0.24440256624970072;10.864032617038648,12.747272540317276,0.8226682908307628;18.624890790260256,9.36211663312225,0.3610522514413971;8.152476534609269,13.549545808820495,2.3356744427294327;12.525943960439118,1.563619629323308,0.4595543137192561;3.77496409196904,15.92284858557107,0.9840870916816065;14.79748718443588,3.770748504220249,0.4659611605966272;12.89703599119327,19.268238701313553,0.22421601389061455;17.309744111833332,12.278225052681917,1.0716930743380362"
