Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,4.920,18.604,11.204,5.650,"4.324277722633514,16.27960171357841,1.8676477703735639;16.690587274568195,16.53470015760458,1.8262378768979963;3.6331369788685155,16.402525302763493,0.817159029893086;12.16193772258559,8.482427198705919,0.35489232900391177;13.571622816563307,13.697473147145146,1.0305172203276478;5.021586233750121,12.925343605408663,0.627463646004976;6.455133133007461,5.4414133496391806,2.3902746328914124;3.120213830065415,12.30490688832691,2.417165775051787;4.0714234205775455,2.901637072947603,2.2254754511909036;8.245171567762931,13.646567124611803,1.125037395580997;12.49703812291474,14.98323431747543,1.2195459649749623;14.88577882309078,2.213111883908473,1.5314574870338844;2.0174197864402124,10.761709520200577,0.3589025154391702;7.869750247561434,19.33991410417041,0.20086505381289632;2.468580990045151,2.832400639192942,0.25460330886104443;10.58402613705811,10.458446120636495,1.638130634920688;4.267220356768345,11.07690207439658,0.7390093724519203;1.4797377166180221,2.41650023317564,1.316794086039542;9.33978361036291,13.540735586999679,0.4904509652478686;6.770939996714235,9.60162476856451,0.36083581480330884;4.307111464276253,4.887792744732248,1.3547612037978058;5.483997511117892,10.746609309287141,1.3905254363306898;3.289942965238134,9.096679088322396,1.7723664858795276;14.19311109765282,10.48494860844347,1.3108390532601224"
1,drone_1,6.157,17.817,11.204,5.650,"4.324277722633514,16.27960171357841,1.8676477703735639;16.690587274568195,16.53470015760458,1.8262378768979963;3.6331369788685155,16.402525302763493,0.817159029893086;12.16193772258559,8.482427198705919,0.35489232900391177;13.571622816563307,13.697473147145146,1.0305172203276478;5.021586233750121,12.925343605408663,0.627463646004976;6.455133133007461,5.4414133496391806,2.3902746328914124;3.120213830065415,12.30490688832691,2.417165775051787;4.0714234205775455,2.901637072947603,2.2254754511909036;8.245171567762931,13.646567124611803,1.125037395580997;12.49703812291474,14.98323431747543,1.2195459649749623;14.88577882309078,2.213111883908473,1.5314574870338844;2.0174197864402124,10.761709520200577,0.3589025154391702;7.869750247561434,19.33991410417041,0.20086505381289632;2.468580990045151,2.832400639192942,0.25460330886104443;10.58402613705811,10.458446120636495,1.638130634920688;4.267220356768345,11.07690207439658,0.7390093724519203;1.4797377166180221,2.41650023317564,1.316794086039542;9.33978361036291,13.540735586999679,0.4904509652478686;6.770939996714235,9.60162476856451,0.36083581480330884;4.307111464276253,4.887792744732248,1.3547612037978058;5.483997511117892,10.746609309287141,1.3905254363306898;3.289942965238134,9.096679088322396,1.7723664858795276;14.19311109765282,10.48494860844347,1.3108390532601224"
1,drone_2,6.505,17.623,11.204,5.650,"4.324277722633514,16.27960171357841,1.8676477703735639;16.690587274568195,16.53470015760458,1.8262378768979963;3.6331369788685155,16.402525302763493,0.817159029893086;12.16193772258559,8.482427198705919,0.35489232900391177;13.571622816563307,13.697473147145146,1.0305172203276478;5.021586233750121,12.925343605408663,0.627463646004976;6.455133133007461,5.4414133496391806,2.3902746328914124;3.120213830065415,12.30490688832691,2.417165775051787;4.0714234205775455,2.901637072947603,2.2254754511909036;8.245171567762931,13.646567124611803,1.125037395580997;12.49703812291474,14.98323431747543,1.2195459649749623;14.88577882309078,2.213111883908473,1.5314574870338844;2.0174197864402124,10.761709520200577,0.3589025154391702;7.869750247561434,19.33991410417041,0.20086505381289632;2.468580990045151,2.832400639192942,0.25460330886104443;10.58402613705811,10.458446120636495,1.638130634920688;4.267220356768345,11.07690207439658,0.7390093724519203;1.4797377166180221,2.41650023317564,1.316794086039542;9.33978361036291,13.540735586999679,0.4904509652478686;6.770939996714235,9.60162476856451,0.36083581480330884;4.307111464276253,4.887792744732248,1.3547612037978058;5.483997511117892,10.746609309287141,1.3905254363306898;3.289942965238134,9.096679088322396,1.7723664858795276;14.19311109765282,10.48494860844347,1.3108390532601224"
1,drone_3,8.013,17.583,11.204,5.650,"4.324277722633514,16.27960171357841,1.8676477703735639;16.690587274568195,16.53470015760458,1.8262378768979963;3.6331369788685155,16.402525302763493,0.817159029893086;12.16193772258559,8.482427198705919,0.35489232900391177;13.571622816563307,13.697473147145146,1.0305172203276478;5.021586233750121,12.925343605408663,0.627463646004976;6.455133133007461,5.4414133496391806,2.3902746328914124;3.120213830065415,12.30490688832691,2.417165775051787;4.0714234205775455,2.901637072947603,2.2254754511909036;8.245171567762931,13.646567124611803,1.125037395580997;12.49703812291474,14.98323431747543,1.2195459649749623;14.88577882309078,2.213111883908473,1.5314574870338844;2.0174197864402124,10.761709520200577,0.3589025154391702;7.869750247561434,19.33991410417041,0.20086505381289632;2.468580990045151,2.832400639192942,0.25460330886104443;10.58402613705811,10.458446120636495,1.638130634920688;4.267220356768345,11.07690207439658,0.7390093724519203;1.4797377166180221,2.41650023317564,1.316794086039542;9.33978361036291,13.540735586999679,0.4904509652478686;6.770939996714235,9.60162476856451,0.36083581480330884;4.307111464276253,4.887792744732248,1.3547612037978058;5.483997511117892,10.746609309287141,1.3905254363306898;3.289942965238134,9.096679088322396,1.7723664858795276;14.19311109765282,10.48494860844347,1.3108390532601224"
1,drone_4,18.728,13.943,11.204,5.650,"4.324277722633514,16.27960171357841,1.8676477703735639;16.690587274568195,16.53470015760458,1.8262378768979963;3.6331369788685155,16.402525302763493,0.817159029893086;12.16193772258559,8.482427198705919,0.35489232900391177;13.571622816563307,13.697473147145146,1.0305172203276478;5.021586233750121,12.925343605408663,0.627463646004976;6.455133133007461,5.4414133496391806,2.3902746328914124;3.120213830065415,12.30490688832691,2.417165775051787;4.0714234205775455,2.901637072947603,2.2254754511909036;8.245171567762931,13.646567124611803,1.125037395580997;12.49703812291474,14.98323431747543,1.2195459649749623;14.88577882309078,2.213111883908473,1.5314574870338844;2.0174197864402124,10.761709520200577,0.3589025154391702;7.869750247561434,19.33991410417041,0.20086505381289632;2.468580990045151,2.832400639192942,0.25460330886104443;10.58402613705811,10.458446120636495,1.638130634920688;4.267220356768345,11.07690207439658,0.7390093724519203;1.4797377166180221,2.41650023317564,1.316794086039542;9.33978361036291,13.540735586999679,0.4904509652478686;6.770939996714235,9.60162476856451,0.36083581480330884;4.307111464276253,4.887792744732248,1.3547612037978058;5.483997511117892,10.746609309287141,1.3905254363306898;3.289942965238134,9.096679088322396,1.7723664858795276;14.19311109765282,10.48494860844347,1.3108390532601224"
1,drone_5,2.247,15.478,11.204,5.650,"4.324277722633514,16.27960171357841,1.8676477703735639;16.690587274568195,16.53470015760458,1.8262378768979963;3.6331369788685155,16.402525302763493,0.817159029893086;12.16193772258559,8.482427198705919,0.35489232900391177;13.571622816563307,13.697473147145146,1.0305172203276478;5.021586233750121,12.925343605408663,0.627463646004976;6.455133133007461,5.4414133496391806,2.3902746328914124;3.120213830065415,12.30490688832691,2.417165775051787;4.0714234205775455,2.901637072947603,2.2254754511909036;8.245171567762931,13.646567124611803,1.125037395580997;12.49703812291474,14.98323431747543,1.2195459649749623;14.88577882309078,2.213111883908473,1.5314574870338844;2.0174197864402124,10.761709520200577,0.3589025154391702;7.869750247561434,19.33991410417041,0.20086505381289632;2.468580990045151,2.832400639192942,0.25460330886104443;10.58402613705811,10.458446120636495,1.638130634920688;4.267220356768345,11.07690207439658,0.7390093724519203;1.4797377166180221,2.41650023317564,1.316794086039542;9.33978361036291,13.540735586999679,0.4904509652478686;6.770939996714235,9.60162476856451,0.36083581480330884;4.307111464276253,4.887792744732248,1.3547612037978058;5.483997511117892,10.746609309287141,1.3905254363306898;3.289942965238134,9.096679088322396,1.7723664858795276;14.19311109765282,10.48494860844347,1.3108390532601224"
1,drone_6,2.110,18.688,11.204,5.650,"4.324277722633514,16.27960171357841,1.8676477703735639;16.690587274568195,16.53470015760458,1.8262378768979963;3.6331369788685155,16.402525302763493,0.817159029893086;12.16193772258559,8.482427198705919,0.35489232900391177;13.571622816563307,13.697473147145146,1.0305172203276478;5.021586233750121,12.925343605408663,0.627463646004976;6.455133133007461,5.4414133496391806,2.3902746328914124;3.120213830065415,12.30490688832691,2.417165775051787;4.0714234205775455,2.901637072947603,2.2254754511909036;8.245171567762931,13.646567124611803,1.125037395580997;12.49703812291474,14.98323431747543,1.2195459649749623;14.88577882309078,2.213111883908473,1.5314574870338844;2.0174197864402124,10.761709520200577,0.3589025154391702;7.869750247561434,19.33991410417041,0.20086505381289632;2.468580990045151,2.832400639192942,0.25460330886104443;10.58402613705811,10.458446120636495,1.638130634920688;4.267220356768345,11.07690207439658,0.7390093724519203;1.4797377166180221,2.41650023317564,1.316794086039542;9.33978361036291,13.540735586999679,0.4904509652478686;6.770939996714235,9.60162476856451,0.36083581480330884;4.307111464276253,4.887792744732248,1.3547612037978058;5.483997511117892,10.746609309287141,1.3905254363306898;3.289942965238134,9.096679088322396,1.7723664858795276;14.19311109765282,10.48494860844347,1.3108390532601224"
1,drone_7,18.697,17.518,11.204,5.650,"4.324277722633514,16.27960171357841,1.8676477703735639;16.690587274568195,16.53470015760458,1.8262378768979963;3.6331369788685155,16.402525302763493,0.817159029893086;12.16193772258559,8.482427198705919,0.35489232900391177;13.571622816563307,13.697473147145146,1.0305172203276478;5.021586233750121,12.925343605408663,0.627463646004976;6.455133133007461,5.4414133496391806,2.3902746328914124;3.120213830065415,12.30490688832691,2.417165775051787;4.0714234205775455,2.901637072947603,2.2254754511909036;8.245171567762931,13.646567124611803,1.125037395580997;12.49703812291474,14.98323431747543,1.2195459649749623;14.88577882309078,2.213111883908473,1.5314574870338844;2.0174197864402124,10.761709520200577,0.3589025154391702;7.869750247561434,19.33991410417041,0.20086505381289632;2.468580990045151,2.832400639192942,0.25460330886104443;10.58402613705811,10.458446120636495,1.638130634920688;4.267220356768345,11.07690207439658,0.7390093724519203;1.4797377166180221,2.41650023317564,1.316794086039542;9.33978361036291,13.540735586999679,0.4904509652478686;6.770939996714235,9.60162476856451,0.36083581480330884;4.307111464276253,4.887792744732248,1.3547612037978058;5.483997511117892,10.746609309287141,1.3905254363306898;3.289942965238134,9.096679088322396,1.7723664858795276;14.19311109765282,10.48494860844347,1.3108390532601224"
1,drone_8,10.075,17.139,11.204,5.650,"4.324277722633514,16.27960171357841,1.8676477703735639;16.690587274568195,16.53470015760458,1.8262378768979963;3.6331369788685155,16.402525302763493,0.817159029893086;12.16193772258559,8.482427198705919,0.35489232900391177;13.571622816563307,13.697473147145146,1.0305172203276478;5.021586233750121,12.925343605408663,0.627463646004976;6.455133133007461,5.4414133496391806,2.3902746328914124;3.120213830065415,12.30490688832691,2.417165775051787;4.0714234205775455,2.901637072947603,2.2254754511909036;8.245171567762931,13.646567124611803,1.125037395580997;12.49703812291474,14.98323431747543,1.2195459649749623;14.88577882309078,2.213111883908473,1.5314574870338844;2.0174197864402124,10.761709520200577,0.3589025154391702;7.869750247561434,19.33991410417041,0.20086505381289632;2.468580990045151,2.832400639192942,0.25460330886104443;10.58402613705811,10.458446120636495,1.638130634920688;4.267220356768345,11.07690207439658,0.7390093724519203;1.4797377166180221,2.41650023317564,1.316794086039542;9.33978361036291,13.540735586999679,0.4904509652478686;6.770939996714235,9.60162476856451,0.36083581480330884;4.307111464276253,4.887792744732248,1.3547612037978058;5.483997511117892,10.746609309287141,1.3905254363306898;3.289942965238134,9.096679088322396,1.7723664858795276;14.19311109765282,10.48494860844347,1.3108390532601224"
1,drone_9,1.440,15.241,11.204,5.650,"4.324277722633514,16.27960171357841,1.8676477703735639;16.690587274568195,16.53470015760458,1.8262378768979963;3.6331369788685155,16.402525302763493,0.817159029893086;12.16193772258559,8.482427198705919,0.35489232900391177;13.571622816563307,13.697473147145146,1.0305172203276478;5.021586233750121,12.925343605408663,0.627463646004976;6.455133133007461,5.4414133496391806,2.3902746328914124;3.120213830065415,12.30490688832691,2.417165775051787;4.0714234205775455,2.901637072947603,2.2254754511909036;8.245171567762931,13.646567124611803,1.125037395580997;12.49703812291474,14.98323431747543,1.2195459649749623;14.88577882309078,2.213111883908473,1.5314574870338844;2.0174197864402124,10.761709520200577,0.3589025154391702;7.869750247561434,19.33991410417041,0.20086505381289632;2.468580990045151,2.832400639192942,0.25460330886104443;10.58402613705811,10.458446120636495,1.638130634920688;4.267220356768345,11.07690207439658,0.7390093724519203;1.4797377166180221,2.41650023317564,1.316794086039542;9.33978361036291,13.540735586999679,0.4904509652478686;6.770939996714235,9.60162476856451,0.36083581480330884;4.307111464276253,4.887792744732248,1.3547612037978058;5.483997511117892,10.746609309287141,1.3905254363306898;3.289942965238134,9.096679088322396,1.7723664858795276;14.19311109765282,10.48494860844347,1.3108390532601224"
2,drone_0,5.120,18.604,11.204,5.650,"4.324277722633514,16.27960171357841,1.8676477703735639;16.690587274568195,16.53470015760458,1.8262378768979963;3.6331369788685155,16.402525302763493,0.817159029893086;12.16193772258559,8.482427198705919,0.35489232900391177;13.571622816563307,13.697473147145146,1.0305172203276478;5.021586233750121,12.925343605408663,0.627463646004976;6.455133133007461,5.4414133496391806,2.3902746328914124;3.120213830065415,12.30490688832691,2.417165775051787;4.0714234205775455,2.901637072947603,2.2254754511909036;8.245171567762931,13.646567124611803,1.125037395580997;12.49703812291474,14.98323431747543,1.2195459649749623;14.88577882309078,2.213111883908473,1.5314574870338844;2.0174197864402124,10.761709520200577,0.3589025154391702;7.869750247561434,19.33991410417041,0.20086505381289632;2.468580990045151,2.832400639192942,0.25460330886104443;10.58402613705811,10.458446120636495,1.638130634920688;4.267220356768345,11.07690207439658,0.7390093724519203;1.4797377166180221,2.41650023317564,1.316794086039542;9.33978361036291,13.540735586999679,0.4904509652478686;6.770939996714235,9.60162476856451,0.36083581480330884;4.307111464276253,4.887792744732248,1.3547612037978058;5.483997511117892,10.746609309287141,1.3905254363306898;3.289942965238134,9.096679088322396,1.7723664858795276;14.19311109765282,10.48494860844347,1.3108390532601224"
2,drone_1,6.157,17.989,11.204,5.650,"4.324277722633514,16.27960171357841,1.8676477703735639;16.690587274568195,16.53470015760458,1.8262378768979963;3.6331369788685155,16.402525302763493,0.817159029893086;12.16193772258559,8.482427198705919,0.35489232900391177;13.571622816563307,13.697473147145146,1.0305172203276478;5.021586233750121,12.925343605408663,0.627463646004976;6.455133133007461,5.4414133496391806,2.3902746328914124;3.120213830065415,12.30490688832691,2.417165775051787;4.0714234205775455,2.901637072947603,2.2254754511909036;8.245171567762931,13.646567124611803,1.125037395580997;12.49703812291474,14.98323431747543,1.2195459649749623;14.88577882309078,2.213111883908473,1.5314574870338844;2.0174197864402124,10.761709520200577,0.3589025154391702;7.869750247561434,19.33991410417041,0.20086505381289632;2.468580990045151,2.832400639192942,0.25460330886104443;10.58402613705811,10.458446120636495,1.638130634920688;4.267220356768345,11.07690207439658,0.7390093724519203;1.4797377166180221,2.41650023317564,1.316794086039542;9.33978361036291,13.540735586999679,0.4904509652478686;6.770939996714235,9.60162476856451,0.36083581480330884;4.307111464276253,4.887792744732248,1.3547612037978058;5.483997511117892,10.746609309287141,1.3905254363306898;3.289942965238134,9.096679088322396,1.7723664858795276;14.19311109765282,10.48494860844347,1.3108390532601224"
